business_area_id,name,province_code,city_code,district_code,province_name,city_name,district_name,center_lat,center_lng,mall_count,store_count
808,吉林大街,220000,220200,220211,吉林省,吉林市,丰满区,43.830238599999994,126.56431,4,1
809,吉祥村/吉祥路,610000,610100,610113,陕西省,西安市,雁塔区,34.219023067212795,108.9259287045093,1,21
810,吉舒,220000,220200,220283,吉林省,吉林市,舒兰市,44.295676,126.796964,2,0
811,同心,520000,520500,520502,贵州省,毕节市,七星关区,27.28461326368396,105.29589513567115,1,4
812,同心路,640000,640100,640105,宁夏回族自治区,银川市,西夏区,38.485802,106.1259,1,0
813,同济路,330000,330900,330903,浙江省,舟山市,普陀区,25.680801952208714,116.64579056937805,4,9
814,名山东路,510000,511100,511181,四川省,乐山市,峨眉山市,29.60076578537371,103.48835143634615,1,8
815,后庆,330000,331100,331102,浙江省,丽水市,莲都区,28.454890499999998,119.9164915,1,1
816,后沙峪,110000,110100,110113,北京市,北京城区,顺义区,40.095487191696584,116.54791446050785,5,21
817,后河,510000,511900,511902,四川省,巴中市,巴州区,31.85849219863072,106.77366811036737,1,3
818,后海,440000,440300,440305,广东省,深圳市,南山区,22.498473440575534,113.92516806030424,1,16
819,后海片区,440000,440300,440305,广东省,深圳市,南山区,22.517879609974024,113.94123263648062,8,61
820,后湖,420000,420100,420102,湖北省,武汉市,江岸区,30.638404521334692,114.28258859354288,9,48
821,后溪,350000,350200,350211,福建省,厦门市,集美区,24.62776336363636,118.06600536363636,3,8
822,向上,220000,222400,222402,吉林省,延边朝鲜族自治州,图们市,42.9641455,129.8483665,2,0
823,向阳商街,370000,370200,370281,山东省,青岛市,胶州市,36.2911375,120.0112335,1,1
824,向阳大街,150000,150500,150502,内蒙古自治区,通辽市,科尔沁区,43.61858247499422,122.26979313840302,4,11
825,向阳楼,120000,120100,120102,天津市,天津城区,河东区,39.14528603302813,117.2497127382085,1,3
826,向阳路,140000,140900,140924,山西省,忻州市,繁峙县,36.89969003429139,113.17761986754508,17,14
827,启新,220000,220200,220282,吉林省,吉林市,桦甸市,42.969265,126.7506085,5,1
828,吴宁,330000,330700,330783,浙江省,金华市,东阳市,29.2645667367971,120.23610989735909,6,7
829,吴家山,420000,420100,420112,湖北省,武汉市,东西湖区,30.626855605040458,114.1438272889143,5,29
830,吴家营,530000,530100,530114,云南省,昆明市,呈贡区,24.85918125,102.8557735,1,3
831,吴泾,310000,310100,310112,上海市,上海城区,闵行区,31.045792661120466,121.46137676558939,1,13
832,吴越街,340000,340800,340802,安徽省,安庆市,迎江区,30.50670025,117.04419425,3,1
833,吴门桥,320000,320500,320508,江苏省,苏州市,姑苏区,31.283795585231047,120.64306652263889,1,3
834,周元西路,340000,341600,341622,安徽省,亳州市,蒙城县,33.26641733333333,116.559128,1,2
835,周家坝,500000,500100,500101,重庆市,重庆城区,万州区,30.8456972,108.3722158,3,2
836,周家坪,610000,610700,610703,陕西省,汉中市,南郑区,33.00194333333334,106.942122,2,1
837,周水子,210000,210200,210211,辽宁省,大连市,甘井子区,38.949432,121.571047,1,1
838,周谷堆,340000,340100,340111,安徽省,合肥市,包河区,31.84388484305722,117.30302406565589,1,6
839,和平,150000,152200,152201,内蒙古自治区,兴安盟,乌兰浩特市,44.265272333333336,122.22430200000001,2,1
840,和平东路,320000,320700,320722,江苏省,连云港市,东海县,34.5272611385581,118.77126078027842,3,11
841,和平中路,440000,441800,441881,广东省,清远市,英德市,28.108256124999997,110.46689643749998,11,5
842,和平北路,140000,140100,140108,山西省,太原市,尖草坪区,29.123452159775145,113.6354909380415,3,12
843,和平南/和平南路,460000,460100,460108,海南省,海口市,美兰区,20.034127568654686,110.35012913277298,2,13
844,和平街,410000,410800,410802,河南省,焦作市,解放区,44.22204517472528,125.75940712848112,7,24
845,和平路,410000,411200,411202,河南省,三门峡市,湖滨区,36.306322148369034,113.60011710243198,41,57
846,和田,650000,653200,653201,新疆维吾尔自治区,和田地区,和田市,33.767407935110796,103.66195915305669,11,17
847,和田街,650000,650100,650103,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,43.78669125718569,87.6037651234304,1,6
848,和睦,330000,330100,330105,浙江省,杭州市,拱墅区,30.307154184625,120.12940114599999,1,3
849,咸嘉新村,430000,430100,430104,湖南省,长沙市,岳麓区,28.224060966379227,112.94031490388292,1,6
850,咸宁大道,420000,421200,421202,湖北省,咸宁市,咸安区,29.832550399999995,114.3232896,3,2
851,哈尔滨新区,230000,230100,230109,黑龙江省,哈尔滨市,松北区,45.839953651965295,126.52268911705998,10,32
852,哈撒尔路,150000,150700,150784,内蒙古自治区,呼伦贝尔市,额尔古纳市,50.245171,120.174907,1,0
853,哈西,230000,230100,230103,黑龙江省,哈尔滨市,南岗区,45.70384724548754,126.59042048131415,2,25
854,唐冶,370000,370100,370112,山东省,济南市,历城区,36.67929360687123,117.23093879423428,1,4
855,唐塔,370000,371700,371725,山东省,菏泽市,郓城县,35.60072598600714,115.95043863945814,2,4
856,商业步行街,620000,620600,620622,甘肃省,武威市,古浪县,37.477317182659505,102.90111646437407,1,3
857,商业街,130000,130600,130682,河北省,保定市,定州市,38.520040625,114.98854575,4,4
858,商务中心步行街,520000,520600,520622,贵州省,铜仁市,玉屏侗族自治县,27.23802,108.918852,1,0
859,商务内环,410000,410100,410105,河南省,郑州市,金水区,34.77127029783587,113.7240931356653,3,22
860,商圣,410000,411300,411326,河南省,南阳市,淅川县,33.137574442170184,111.48901884378328,2,8
861,商场西街,370000,370300,370303,山东省,淄博市,张店区,36.80256766666667,118.04802166666667,1,2
862,商城,420000,421100,421102,湖北省,黄冈市,黄州区,30.456213174273977,114.88751092154443,2,6
863,商城东路,340000,341600,341622,安徽省,亳州市,蒙城县,33.25507113652647,116.5659888217384,1,1
864,商贸大街,610000,610900,610981,陕西省,安康市,旬阳市,32.83000366666666,109.37113233333332,3,0
865,商贸大道,370000,371400,371402,山东省,德州市,德城区,37.445036,116.282498,1,0
866,商贸小区(清真街),220000,220700,220721,吉林省,松原市,前郭尔罗斯蒙古族自治县,45.1161422,124.82288639999999,4,1
867,喀什西路,650000,650100,650104,新疆维吾尔自治区,乌鲁木齐市,新市区,43.893781989589904,87.53786487124562,1,5
868,喷水池,520000,520100,520103,贵州省,贵阳市,云岩区,26.5848634587701,106.71515900075677,2,21
869,嘉善大道,330000,330400,330421,浙江省,嘉兴市,嘉善县,30.8221435,120.92903429999997,5,5
870,嘉定中路,510000,511100,511102,四川省,乐山市,市中区,29.573160773629283,103.76980479000918,2,10
871,嘉定北路,510000,511100,511102,四川省,乐山市,市中区,29.584455141204728,103.77122744937824,1,3
872,嘉定南路,510000,511100,511102,四川省,乐山市,市中区,29.561050050000002,103.77017253333334,1,2
873,嘉定镇,310000,310100,310114,上海市,上海城区,嘉定区,31.383274524500248,121.25354656939015,3,23
874,嘉应西路,440000,441400,441403,广东省,梅州市,梅县区,24.296511859714432,116.10771169138543,1,6
875,嘉禾,440000,440100,440111,广东省,广州市,白云区,23.237209598822183,113.2948564129962,1,20
876,嘉禾路,530000,532600,532622,云南省,文山壮族苗族自治州,砚山县,23.61310358847244,104.34628607430116,1,3
877,噶吉街,620000,623000,623022,甘肃省,甘南藏族自治州,卓尼县,34.58811,103.50913,1,0
878,四一路,410000,411500,411502,河南省,信阳市,浉河区,32.128922994223544,114.0815839024961,2,19
879,四川天府新区,510000,511400,511403,四川省,眉山市,彭山区,30.302899,103.859325,1,0
880,四川天府新区成都直管区,510000,510100,510116,四川省,成都市,双流区,30.5425369877458,104.0868081163264,27,131
881,四川路,370000,370200,370202,山东省,青岛市,市南区,36.06803266666667,120.30322699999999,1,2
882,四平路,310000,310100,310110,上海市,上海城区,杨浦区,31.293804655568067,121.50273170333692,1,5
883,四方坪,430000,430100,430105,湖南省,长沙市,开福区,28.235507249999998,113.01052225000001,2,2
884,四百,220000,220700,220702,吉林省,松原市,宁江区,45.189435,124.815075,1,0
885,四纬路,210000,210600,210603,辽宁省,丹东市,振兴区,40.12975866666667,124.39130966666666,2,1
886,四道街,220000,220100,220102,吉林省,长春市,南关区,43.88940544857886,125.34353271418222,1,2
887,四里河路,340000,340100,340103,安徽省,合肥市,庐阳区,31.891433846151035,117.24060101850228,5,13
888,回风,510000,511900,511902,四川省,巴中市,巴州区,31.858687000000003,106.73135225,2,2
889,回龙观,110000,110100,110114,北京市,北京城区,昌平区,40.084288837415976,116.31803734216331,9,47
890,团岛,370000,370200,370202,山东省,青岛市,市南区,36.056964,120.30002,1,0
891,团结东路,430000,433100,433101,湖南省,湘西土家族苗族自治州,吉首市,29.12613914285714,108.64781700000002,3,4
892,团结北路,650000,652700,652701,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,45.21879169137075,82.84873812611876,6,1
893,团结南街,510000,513400,513435,四川省,凉山彝族自治州,甘洛县,28.967533,102.772333,1,0
894,团结路商业街,410000,411400,411402,河南省,商丘市,梁园区,34.441099,115.6538644,3,2
895,园林路,420000,421000,421002,湖北省,荆州市,沙市区,30.308594,112.250204,1,0
896,国兴,460000,460100,460107,海南省,海口市,琼山区,20.016778020879244,110.35731185369649,8,5
897,国家高新区,420000,420900,420902,湖北省,孝感市,孝南区,30.927734999181702,113.95155024914908,4,19
898,国庆北路,430000,431000,431002,湖南省,郴州市,北湖区,25.805550571428572,113.0300482857143,5,2
899,国贸,220000,220200,220202,吉林省,吉林市,昌邑区,41.57864725670844,121.44669844511905,8,61
900,国际商城,410000,411500,411503,河南省,信阳市,平桥区,32.124270630382185,114.13175059566862,5,4
901,囿山,330000,331100,331102,浙江省,丽水市,莲都区,28.448399799999997,119.9220946,2,3
902,土桥大道,420000,422800,422801,湖北省,恩施土家族苗族自治州,恩施市,30.288449500000002,109.50146575000001,2,2
903,土门,610000,610100,610104,陕西省,西安市,莲湖区,34.260873129919986,108.88719046791827,2,16
904,圭塘,430000,430100,430111,湖南省,长沙市,雨花区,28.13687865515001,113.03672919967086,4,20
905,坂田,440000,440300,440307,广东省,深圳市,龙岗区,22.642703979361162,114.06847069145155,3,40
906,均州一路,420000,420300,420381,湖北省,十堰市,丹江口市,32.537977999999995,111.5145435,1,1
907,坊前,320000,320200,320214,江苏省,无锡市,新吴区,31.56127003529759,120.37448700840888,5,3
908,坑口村,440000,440100,440103,广东省,广州市,荔湾区,23.079486400754934,113.23912214892314,1,6
909,坞城,140000,140100,140105,山西省,太原市,小店区,37.7972427010818,112.57805320391125,2,13
910,坪地,440000,440300,440307,广东省,深圳市,龙岗区,22.764562714285713,114.3020587142857,1,6
911,坪山,440000,440300,440310,广东省,深圳市,坪山区,22.69192560264146,114.34622840828258,7,11
912,城东,330000,330100,330102,浙江省,杭州市,上城区,30.083969724575002,118.92616162958332,6,6
913,城东大街,370000,371600,371623,山东省,滨州市,无棣县,37.74346141496917,117.61327953437646,1,1
914,城东路,140000,140400,140403,山西省,长治市,潞州区,32.92914125,111.45391350000001,2,2
915,城中,440000,441200,441284,广东省,肇庆市,四会市,29.86489670441759,113.44970153715045,4,10
916,城中路,450000,451000,451081,广西壮族自治区,百色市,靖西市,26.27503762968619,109.77099249668144,9,7
917,城关,120000,120100,120115,天津市,天津城区,宝坻区,37.82895934612364,114.28020878897841,24,35
918,城北,350000,350900,350981,福建省,宁德市,福安市,27.499402039260133,114.43382357998856,4,10
919,城南,620000,622900,622901,甘肃省,临夏回族自治州,临夏市,31.529676568862108,110.64361240883652,18,43
920,城南路,430000,430100,430103,湖南省,长沙市,天心区,27.31460549641909,114.27975776440096,2,2
921,城厢,330000,330100,330109,浙江省,杭州市,萧山区,30.16234133333333,120.26780333333333,1,2
922,城垣中路,130000,130900,130984,河北省,沧州市,河间市,38.444689464413734,116.09112697901152,3,9
923,城桥,310000,310100,310151,上海市,上海城区,崇明区,31.626592062112483,121.40563395789536,2,9
924,城治路,520000,520500,520523,贵州省,毕节市,金沙县,27.458475,106.221175,1,0
925,城西,370000,370300,370304,山东省,淄博市,博山区,30.779900499999997,116.27743905555553,9,9
926,城西路,460000,460100,460106,海南省,海口市,龙华区,19.985097,110.332696,1,0
927,城西路沿线,140000,140400,140403,山西省,长治市,潞州区,36.206303,113.109517,1,0
928,城郊,220000,220100,220182,吉林省,长春市,榆树市,35.868492292141745,121.09953062477588,7,12
929,城隍庙,310000,310100,310101,上海市,上海城区,黄浦区,31.22314271404469,121.49738600809312,1,8
930,培新街,610000,610900,610902,陕西省,安康市,汉滨区,32.69338,109.026172,1,0
931,培英,220000,220100,220182,吉林省,长春市,榆树市,44.82417366666667,126.55948933333333,2,1
932,塔北路,650000,652900,652901,新疆维吾尔自治区,阿克苏地区,阿克苏市,41.175488,80.27458,1,0
933,塔南路,140000,140600,140622,山西省,朔州市,应县,39.56160166666667,113.18937799999999,1,2
934,塔尔,630000,630100,630121,青海省,西宁市,大通回族土族自治县,36.998276625,101.642945,8,0
935,塔湾,210000,210100,210105,辽宁省,沈阳市,皇姑区,41.826210877439856,123.3750116857248,1,5
936,塘下,330000,330300,330381,浙江省,温州市,瑞安市,27.822958123510503,120.69985396854801,4,9
937,塘桥,310000,310100,310115,上海市,上海城区,浦东新区,31.20624933616002,121.52484888499313,1,20
938,墟沟,320000,320700,320703,江苏省,连云港市,连云区,34.73541433333333,119.35992733333332,2,1
939,墨尔根大街,230000,231100,231183,黑龙江省,黑河市,嫩江市,49.17578,125.22249400000001,2,0
940,壶山,330000,330700,330723,浙江省,金华市,武义县,28.89458385714286,119.81578985714286,4,3
941,复兴路,610000,610500,610581,陕西省,渭南市,韩城市,35.466057000000006,110.45647266666667,3,0
942,复兴门,110000,110100,110102,北京市,北京城区,西城区,39.90743993210987,116.3571346453427,3,11
943,多宝,440000,440100,440103,广东省,广州市,荔湾区,23.11639666666667,113.241263,1,2
944,多巴,630000,630100,630106,青海省,西宁市,湟中区,36.65927224094436,101.52981095462712,1,1
945,大业路,510000,510100,510104,四川省,成都市,锦江区,30.6507215,104.07156925,1,3
946,大东,210000,210600,210681,辽宁省,丹东市,东港市,35.09606268736758,121.04708918353553,3,4
947,大东街,150000,150200,150221,内蒙古自治区,包头市,土默特右旗,40.55264400000001,110.52129616666667,2,4
948,大中路步行街,360000,360400,360403,江西省,九江市,浔阳区,29.72672369109879,115.99328998614178,3,16
949,大什街,220000,220400,220402,吉林省,辽源市,龙山区,42.9033245,125.147486,4,0
950,大众步行街,210000,210900,210902,辽宁省,阜新市,海州区,42.010033,121.660867,1,0
951,大佛段,500000,500100,500108,重庆市,重庆城区,南岸区,29.5857731848209,106.59370913031348,1,6
952,大信顺昌,440000,442000,442000,广东省,中山市,横栏镇,22.67398454888041,113.24994547775214,1,10
953,大关,330000,330100,330105,浙江省,杭州市,拱墅区,30.306009419276958,120.14490361217321,1,10
954,大冲,440000,440300,440305,广东省,深圳市,南山区,22.5432502925657,113.95771153099788,1,26
955,大冶大道,420000,420200,420281,湖北省,黄石市,大冶市,30.093272000000002,114.96818560000001,4,1
956,大剧院,350000,350500,350582,福建省,泉州市,晋江市,24.816867399706084,118.58792047900606,1,5
957,大北街,420000,420600,420683,湖北省,襄阳市,枣阳市,32.13046684006926,112.7673788067087,1,4
958,大十字,520000,522600,522601,贵州省,黔东南苗族侗族自治州,凯里市,33.27420927409675,103.85079238268972,9,12
959,大南街,140000,140200,140213,山西省,大同市,平城区,40.089032,113.297731,1,0
960,大南门,140000,140100,140106,山西省,太原市,迎泽区,35.495432176521255,114.50508249413944,6,19
961,大召,150000,150100,150104,内蒙古自治区,呼和浩特市,玉泉区,40.79713108134792,111.6530221052301,1,2
962,大同,350000,350200,350212,福建省,厦门市,同安区,24.83274779528917,115.93940612710688,7,12
963,大同路,370000,370400,370481,山东省,枣庄市,滕州市,33.67460775,114.22779625,3,1
964,大坝路,420000,420300,420381,湖北省,十堰市,丹江口市,32.54081,111.50951666666667,1,2
965,大塘,440000,440600,440607,广东省,佛山市,三水区,23.08599166666667,111.410933,3,0
966,大天桥,420000,420900,420902,湖北省,孝感市,孝南区,30.921671166666666,113.91358883333334,2,4
967,大孤山,210000,210200,210213,辽宁省,大连市,金州区,39.023486500000004,121.80849950000001,2,0
968,大学城,320000,320400,320412,江苏省,常州市,武进区,31.215113125000002,120.04520887499999,3,5
969,大学西路,150000,150100,150105,内蒙古自治区,呼和浩特市,赛罕区,40.808148362716196,111.68693838639291,2,7
970,大学路,370000,371400,371402,山东省,德州市,德城区,37.46809888937586,116.30929893459086,1,5
971,大宁路,310000,310100,310106,上海市,上海城区,静安区,31.280554785612924,121.45366471866666,2,19
972,大山洞,520000,520100,520113,贵州省,贵阳市,白云区,26.68263557000748,106.63445893354188,4,10
973,大岗,440000,440100,440115,广东省,广州市,南沙区,22.804640807096934,113.40984899902682,2,3
974,大峪村,110000,110100,110109,北京市,北京城区,门头沟区,39.94411291273922,116.10782163181757,3,24
975,大市口,320000,321100,321102,江苏省,镇江市,京口区,32.20745446088491,119.45480135722096,6,16
976,大庆东路,420000,420600,420606,湖北省,襄阳市,樊城区,32.049074142857144,112.158645,3,4
977,大庆路,410000,410900,410902,河南省,濮阳市,华龙区,35.49444677203048,113.49926007514149,3,12
978,大弯,510000,510100,510113,四川省,成都市,青白江区,30.882913999292033,104.27213911682308,4,2
979,大慈寺,510000,510100,510104,四川省,成都市,锦江区,30.652867640747615,104.08253973452875,5,40
980,大新,440000,440100,440104,广东省,广州市,越秀区,23.114611,113.262445,1,0
981,大智路,420000,420100,420102,湖北省,武汉市,江岸区,30.5895252873408,114.29971682342875,1,36
982,大桃路,430000,430900,430903,湖南省,益阳市,赫山区,28.574133500000002,112.361336,1,1
983,大桥南路,320000,320100,320106,江苏省,南京市,鼓楼区,32.091670375269764,118.75510975002886,1,2
984,大桥路,610000,610900,610902,陕西省,安康市,汉滨区,32.692222,109.023984,1,1
985,大正街,430000,430300,430381,湖南省,湘潭市,湘乡市,27.733991249999995,112.53096675,3,1
986,大河坎镇,610000,610700,610703,陕西省,汉中市,南郑区,33.042208819027216,107.02944792537095,1,2
987,大源,510000,510100,510107,四川省,成都市,武侯区,30.547639053867982,104.05370993292,2,35
988,大田,330000,331000,331082,浙江省,台州市,临海市,28.90726625,121.20374675000001,3,1
989,大石,440000,440100,440113,广东省,广州市,番禺区,23.028789077198606,113.31788127268467,2,19
990,大祁街,230000,230600,230623,黑龙江省,大庆市,林甸县,47.185801,124.87564,1,0
991,大红门,110000,110100,110106,北京市,北京城区,丰台区,39.85456487772482,116.39895851528242,1,11
992,大良,440000,440600,440606,广东省,佛山市,顺德区,22.836289286495845,113.2700507521314,6,17
993,大花岭,420000,420100,420115,湖北省,武汉市,江夏区,30.406224131387667,114.31814601712823,1,14
994,大营坡(商圈),520000,520100,520103,贵州省,贵阳市,云岩区,26.60044418353897,106.72450214679341,2,18
995,大营路,520000,520100,520103,贵州省,贵阳市,云岩区,26.60324501503151,106.71755730499046,1,3
996,大虎山,210000,210700,210726,辽宁省,锦州市,黑山县,41.619557,122.14658733333334,3,0
997,大行宫,320000,320100,320104,江苏省,南京市,秦淮区,32.03914836036637,118.80828867143217,2,3
998,大街,530000,530400,530403,云南省,玉溪市,江川区,24.57468660943895,105.61416907315018,5,4
999,大运,440000,440300,440307,广东省,深圳市,龙岗区,22.6916886969359,114.22794773575013,1,14
1000,大通北路,350000,350600,350602,福建省,漳州市,芗城区,24.519230087468024,117.65439500553023,1,1
1001,大里北路,130000,130200,130203,河北省,唐山市,路北区,39.629957499999996,118.15296599999999,3,3
1002,大闸路,330000,330200,330205,浙江省,宁波市,江北区,29.890910333333334,121.54550566666667,1,2
1003,大集,420000,420100,420114,湖北省,武汉市,蔡甸区,30.506084389165487,114.05627966457452,2,2
1004,大麦屿,330000,331000,331083,浙江省,台州市,玉环市,28.09328803919975,121.16809900493114,1,3
1005,天中山,410000,411700,411702,河南省,驻马店市,驿城区,32.98431433333334,114.00597933333334,2,1
1006,天义,150000,150800,150823,内蒙古自治区,巴彦淖尔市,乌拉特前旗,40.720752,108.649654,1,0
1007,天九湾,350000,350300,350302,福建省,莆田市,城厢区,25.425332,119.018778,1,0
1008,天华中路,430000,431300,431322,湖南省,娄底市,新化县,27.733996,111.305385,1,0
1009,天华南路,430000,431300,431322,湖南省,娄底市,新化县,27.732630142857147,111.30482928571428,5,2
1010,天回,510000,510100,510114,四川省,成都市,新都区,30.765921,104.119209,1,1
1011,天宁,330000,331100,331102,浙江省,丽水市,莲都区,28.46014078842016,119.9283939852215,1,12
1012,天宝路,360000,360900,360902,江西省,宜春市,袁州区,27.8066625,114.4083835,1,1
1013,天山北路,650000,650500,650502,新疆维吾尔自治区,哈密市,伊州区,42.848289700170675,93.50254738431433,2,5
1014,天山路,150000,150400,150421,内蒙古自治区,赤峰市,阿鲁科尔沁旗,42.49261710934764,105.45555201366778,9,6
1015,天峻西路,630000,632800,632802,青海省,海西蒙古族藏族自治州,德令哈市,37.363623,97.360867,1,0
1016,天府新区,510000,510100,510116,四川省,成都市,双流区,30.550884497504324,103.99002373532359,4,23
1017,天彭,510000,510100,510182,四川省,成都市,彭州市,30.98909716398362,103.94828046881709,3,11
1018,天朗,210000,210400,210402,辽宁省,抚顺市,新抚区,41.861737500000004,123.8944195,2,0
1019,天桥,110000,110100,110102,北京市,北京城区,西城区,39.87757687461274,116.39759814057417,1,5
1020,天水,330000,330100,330105,浙江省,杭州市,拱墅区,30.27154480342652,120.1669323256926,6,41
1021,天汉大道,610000,610700,610702,陕西省,汉中市,汉台区,33.08914116666667,107.02197666666667,2,4
1022,天河,330000,330300,330303,浙江省,温州市,龙湾区,27.856486053864963,120.78960955520748,1,4
1023,天波路,340000,340100,340104,安徽省,合肥市,蜀山区,31.855654843898694,117.18913951742307,1,10
1024,天津路,650000,650100,650104,新疆维吾尔自治区,乌鲁木齐市,新市区,42.17359787026803,91.00421248792561,2,14
1025,天湖东路,350000,350900,350902,福建省,宁德市,蕉城区,26.65578537622413,119.54274917080744,2,6
1026,天福东路,440000,445200,445202,广东省,揭阳市,榕城区,23.544248333333332,116.37274333333333,1,2
1027,天竺,110000,110100,110113,北京市,北京城区,顺义区,40.04415463090148,116.55395993915464,1,2
1028,天衢中路,370000,371400,371402,山东省,德州市,德城区,37.460374,116.32155833333333,1,2
1029,天长南路,330000,331000,331003,浙江省,台州市,黄岩区,28.650786731487273,121.26860532028047,2,6
1030,天长路,340000,341100,341102,安徽省,滁州市,琅琊区,32.30825415255053,118.31844066799835,2,14
1031,天门,420000,429006,429006,湖北省,天门市,胡市镇,30.648135890636684,113.15990883392041,7,3
1032,天马,330000,330800,330822,浙江省,衢州市,常山县,28.900357000000003,118.51753366666667,2,1
1033,天马路,530000,532500,532503,云南省,红河哈尼族彝族自治州,蒙自市,23.370283666666666,103.38201133333332,3,3
1034,天骄北路,150000,150600,150602,内蒙古自治区,鄂尔多斯市,东胜区,39.82310710467626,109.98167347403373,6,9
1035,天龙,410000,411700,411702,河南省,驻马店市,驿城区,32.989449666666665,114.02091533333333,1,2
1036,太仓,320000,320500,320585,江苏省,苏州市,太仓市,31.449857772206776,121.11802803693351,14,16
1037,太华路,610000,610500,610582,陕西省,渭南市,华阴市,34.46598127152446,109.68497940725311,6,5
1038,太原街,210000,210100,210102,辽宁省,沈阳市,和平区,41.78946438683168,123.4046525030811,1,2
1039,太古,230000,230100,230104,黑龙江省,哈尔滨市,道外区,45.786734499999994,126.65759650000001,2,0
1040,太史大街,610000,610500,610581,陕西省,渭南市,韩城市,35.47553475,110.44801825,4,0
1041,太和,440000,440100,440111,广东省,广州市,白云区,23.29426264242796,113.35149277836747,1,9
1042,太和大道南段,510000,510900,510981,四川省,遂宁市,射洪市,30.863367500000003,105.3828255,2,2
1043,太姥大道,350000,350900,350982,福建省,宁德市,福鼎市,27.304699499999998,120.21259749999999,1,1
1044,太平,230000,230100,230104,黑龙江省,哈尔滨市,道外区,43.12372132662642,125.3474008971259,7,26
1045,太平桥,110000,110100,110106,北京市,北京城区,丰台区,39.87357152649043,116.30096444253809,4,31
1046,太平街,340000,340300,340303,安徽省,蚌埠市,蚌山区,32.94365,117.3613,1,0
1047,太平路,230000,231000,231005,黑龙江省,牡丹江市,西安区,39.57762886648484,120.98703293490662,10,10
1048,太康,350000,350900,350921,福建省,宁德市,霞浦县,26.879313,120.002143,1,0
1049,太极,500000,500100,500102,重庆市,重庆城区,涪陵区,29.710776884389166,107.37171739096637,1,6
1050,太滆路,320000,320200,320213,江苏省,无锡市,梁溪区,31.565168333333332,120.31295866666666,1,2
1051,太白,500000,500100,500101,重庆市,重庆城区,万州区,30.808292599999998,108.37925700000001,3,2
1052,太白楼,370000,370800,370811,山东省,济宁市,任城区,35.410226126447995,116.59803116840901,8,45
1053,太行,410000,410800,410882,河南省,焦作市,沁阳市,35.09562353939648,112.92646737207038,1,5
1054,太阳城,120000,120100,120102,天津市,天津城区,河东区,39.15315633905555,117.2818818025155,2,3
1055,太阳宫村,110000,110100,110105,北京市,北京城区,朝阳区,39.97126095137591,116.45114553721268,2,19
1056,夫子庙,320000,320100,320104,江苏省,南京市,秦淮区,32.023952702485126,118.78832721925556,3,18
1057,夷兴大道,420000,420500,420506,湖北省,宜昌市,夷陵区,30.768925500000005,111.32182350000001,3,5
1058,奈曼大街,150000,150500,150525,内蒙古自治区,通辽市,奈曼旗,42.847745945799815,120.66112454929005,9,1
1059,契丹大街,150000,150400,150422,内蒙古自治区,赤峰市,巴林左旗,43.98015183333334,119.39449366666666,6,0
1060,奥特莱斯广场,420000,420100,420116,湖北省,武汉市,黄陂区,30.73162935433599,114.25847739023534,5,12
1061,姚家园,110000,110100,110105,北京市,北京城区,朝阳区,39.95008939902431,116.47345960229691,1,22
1062,姜山,330000,330200,330212,浙江省,宁波市,鄞州区,29.773602333478,121.5471810812027,1,6
1063,威坪,330000,330100,330127,浙江省,杭州市,淳安县,29.727875,118.787675,1,0
1064,威海路,370000,370200,370285,山东省,青岛市,莱西市,36.859708,120.522999,1,0
1065,娄底,430000,431300,431302,湖南省,娄底市,娄星区,27.728106919063677,112.00917921621195,11,50
1066,娄桥,330000,330300,330304,浙江省,温州市,瓯海区,27.96304496817306,120.60881984584267,2,9
1067,娇子大道,510000,512000,512002,四川省,资阳市,雁江区,30.12825585731667,104.62806516683334,2,4
1068,娜琳王府井,150000,150200,150204,内蒙古自治区,包头市,青山区,40.67255777398057,109.88047963551747,4,13
1069,子龙路,420000,420500,420582,湖北省,宜昌市,当阳市,30.82635925,111.79449525,2,2
1070,孙家,500000,500100,500101,重庆市,重庆城区,万州区,30.815834,108.37364,1,0
1071,孝岗镇,360000,361000,361003,江西省,抚州市,东乡区,28.232458169013977,116.61138765826334,4,4
1072,孝肃路,340000,340800,340802,安徽省,安庆市,迎江区,30.507171399999997,117.0411004,2,3
1073,孝陵卫,320000,320100,320102,江苏省,南京市,玄武区,32.038565484813944,118.86442200773499,1,1
1074,孝顺,330000,330700,330703,浙江省,金华市,金东区,29.181322135492366,119.87322355499938,2,2
1075,孟山路,340000,340600,340603,安徽省,淮北市,相山区,33.975841705357304,116.7941085164776,3,6
1076,孟河,320000,320400,320411,江苏省,常州市,新北区,32.010050275208904,119.85761195779713,2,2
1077,学府,230000,230100,230103,黑龙江省,哈尔滨市,南岗区,45.712938409125194,126.61384638306767,2,16
1078,学府街,140000,140100,140105,山西省,太原市,小店区,37.805892,112.54670924999999,1,3
1079,学府西街,140000,140900,140928,山西省,忻州市,五寨县,38.911976,111.842004,1,0
1080,学府路,360000,360900,360902,江西省,宜春市,袁州区,27.793836666666664,114.37220966666666,1,2
1081,学院北路,130000,130200,130203,河北省,唐山市,路北区,39.656107,118.15614099999999,1,1
1082,学院南路,340000,340400,340403,安徽省,淮南市,田家庵区,32.638918499999996,117.01497749999999,10,6
