uuid,brand,brand_slug,name,address,province,city,district,lat,lng,store_location_type,match_method,match_confidence,match_score,candidate_malls,top1_mall_id,top1_distance_m
1983fb40-b2aa-4caf-a078-8378004d626c,Coach,coach,上海安福路限时概念店,上海市徐汇区安福路187号,上海市,上海市,静安区,31.212168,121.448803,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00420"", ""mall_name"": ""\u73af\u8d38iapm\u5546\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 957.1, ""city_matched"": true}, {""mall_id"": ""MALL_00345"", ""mall_name"": ""\u4e0a\u6d77\u6052\u9686\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1799.1, ""city_matched"": true}, {""mall_id"": ""MALL_00648"", ""mall_name"": ""\u4e0a\u6d77\u767e\u8111\u6c47"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1892.9, ""city_matched"": true}, {""mall_id"": ""MALL_00373"", ""mall_name"": ""\u4e0a\u6d77\u6e2f\u6c47\u6052\u9686\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2240.1, ""city_matched"": true}, {""mall_id"": ""MALL_00178"", ""mall_name"": ""\u5174\u4e1a\u592a\u53e4\u6c47"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2306.9, ""city_matched"": true}]",MALL_00420,957.1
5afddb29-f31e-41e3-ad3e-8283c9dae961,Coach,coach,弥敦道,九龙尖沙咀弥敦道118-130号 美丽华广场二期地下G63号铺及1楼163号铺,香港特别行政区,九龙城区,罗湖区,22.294372,114.182069,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00480"", ""mall_name"": ""\u4e07\u8c61\u57ce3\u671f"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 28247.6, ""city_matched"": false}, {""mall_id"": ""MALL_00343"", ""mall_name"": ""KKMALL\u4eac\u57fa\u767e\u7eb3\u7a7a\u95f4"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 28798.1, ""city_matched"": false}, {""mall_id"": ""MALL_00392"", ""mall_name"": ""\u534e\u5f3a\u7535\u5b50\u4e16\u754c"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 29301.7, ""city_matched"": false}, {""mall_id"": ""MALL_00607"", ""mall_name"": ""\u6df1\u5733\u4e2d\u822a\u57ce"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 29438.5, ""city_matched"": false}, {""mall_id"": ""MALL_00168"", ""mall_name"": ""PA MALL \u5e73\u5b89\u91d1\u878d\u4e2d\u5fc3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 29562.5, ""city_matched"": false}]",MALL_00480,28247.6
f0802727-ebc7-4840-b0ff-c4fbdfda579b,Coach,coach,朗豪坊,九龙旺角亚皆老街8号朗豪坊地下07-08号店,香港特别行政区,九龙城区,罗湖区,22.273898,114.191762,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00480"", ""mall_name"": ""\u4e07\u8c61\u57ce3\u671f"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 30708.6, ""city_matched"": false}, {""mall_id"": ""MALL_00343"", ""mall_name"": ""KKMALL\u4eac\u57fa\u767e\u7eb3\u7a7a\u95f4"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 31260.8, ""city_matched"": false}, {""mall_id"": ""MALL_00392"", ""mall_name"": ""\u534e\u5f3a\u7535\u5b50\u4e16\u754c"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 31782.7, ""city_matched"": false}, {""mall_id"": ""MALL_00607"", ""mall_name"": ""\u6df1\u5733\u4e2d\u822a\u57ce"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 31919.7, ""city_matched"": false}, {""mall_id"": ""MALL_00168"", ""mall_name"": ""PA MALL \u5e73\u5b89\u91d1\u878d\u4e2d\u5fc3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 32046.0, ""city_matched"": false}]",MALL_00480,30708.6
0bd2d69c-3e39-49e0-a4fb-94519512427b,Coach,coach,新世纪广场,九龙旺角太子道西193号新世纪广场地下M23号店,香港特别行政区,九龙城区,罗湖区,22.317418,114.182374,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00480"", ""mall_name"": ""\u4e07\u8c61\u57ce3\u671f"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 25793.5, ""city_matched"": false}, {""mall_id"": ""MALL_00343"", ""mall_name"": ""KKMALL\u4eac\u57fa\u767e\u7eb3\u7a7a\u95f4"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 26347.6, ""city_matched"": false}, {""mall_id"": ""MALL_00392"", ""mall_name"": ""\u534e\u5f3a\u7535\u5b50\u4e16\u754c"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 26920.9, ""city_matched"": false}, {""mall_id"": ""MALL_00607"", ""mall_name"": ""\u6df1\u5733\u4e2d\u822a\u57ce"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 27059.4, ""city_matched"": false}, {""mall_id"": ""MALL_00122"", ""mall_name"": ""\u66fc\u54c8\u5546\u4e1a\u5e7f\u573a(\u8fdb\u53e3\u98df\u54c1,\u6570\u7801)"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 27219.0, ""city_matched"": false}]",MALL_00480,25793.5
a8a57d51-9bea-46e4-b847-1c3880338bec,Coach,coach,昆明恒隆,云南省昆明市盘龙区东风东路21号昆明恒隆广场L101EF,云南省,昆明市,五华区,25.033896,102.721571,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00194"", ""mall_name"": ""\u6606\u660e\u6052\u9686\u5e7f\u573a"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 320.4, ""city_matched"": true}, {""mall_id"": ""MALL_00428"", ""mall_name"": ""\u6606\u660e\u4e07\u8c61\u57ce"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 1343.8, ""city_matched"": true}, {""mall_id"": ""MALL_00367"", ""mall_name"": ""\u987a\u57ce\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 1432.4, ""city_matched"": true}, {""mall_id"": ""MALL_00088"", ""mall_name"": ""\u597d\u60a6\u5929\u5730"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 1540.9, ""city_matched"": true}, {""mall_id"": ""MALL_00322"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u6606\u660e\u897f\u5c71\u5e97)"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 3129.4, ""city_matched"": true}]",MALL_00194,320.4
b4991ba8-4346-4daa-a283-c707a0c048c1,Coach,coach,昆明金格百货奥特莱斯,云南省昆明市度假区前卫西路19号铺位号F1009,云南省,昆明市,西山区,24.981829,102.678709,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00400"", ""mall_name"": ""\u516c\u56ed1903\u5546\u4e1a\u5e7f\u573a"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 490.5, ""city_matched"": true}, {""mall_id"": ""MALL_00067"", ""mall_name"": ""\u91d1\u79d1\u00b7\u7231\u7434\u6d77\u8d2d\u7269\u516c\u56ed"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 1321.3, ""city_matched"": true}, {""mall_id"": ""MALL_00237"", ""mall_name"": ""\u5357\u4e9a\u98ce\u60c5\u7b2c\u58f9MALL"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 3105.9, ""city_matched"": true}, {""mall_id"": ""MALL_00322"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u6606\u660e\u897f\u5c71\u5e97)"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 4267.1, ""city_matched"": true}, {""mall_id"": ""MALL_00088"", ""mall_name"": ""\u597d\u60a6\u5929\u5730"", ""mall_city"": ""\u6606\u660e\u5e02"", ""mall_province"": ""\u4e91\u5357\u7701"", ""distance_m"": 5692.1, ""city_matched"": true}]",MALL_00400,490.5
09fc2406-7caa-4672-b202-8f6d42d26bfc,Coach,coach,宁波杉井奥特莱斯广场,浙江省宁波市鄞州区秋实路555号杉井奥特莱斯广场,浙江省,宁波市,鄞州区,29.812878,121.573314,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00068"", ""mall_name"": ""\u5b81\u6ce2\u4e07\u8c61\u6c47"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 2322.8, ""city_matched"": true}, {""mall_id"": ""MALL_00336"", ""mall_name"": ""\u5b81\u6ce2\u73af\u7403\u94f6\u6cf0\u57ce"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 3242.5, ""city_matched"": true}, {""mall_id"": ""MALL_00558"", ""mall_name"": ""\u660e\u5dde\u91cc\u5546\u573a"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 3305.1, ""city_matched"": true}, {""mall_id"": ""MALL_00079"", ""mall_name"": ""\u5b81\u6ce2\u962a\u6025"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 6716.1, ""city_matched"": true}, {""mall_id"": ""MALL_00816"", ""mall_name"": ""\u9f99\u6e56\u5b81\u6ce2\u911e\u5dde\u5929\u8857"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 7639.3, ""city_matched"": true}]",MALL_00068,2322.8
e18a8beb-606e-4d13-89c7-fbbb9531e5b8,Chanel,chanel,香奈儿上海国金中心腕表与高级珠宝店,世纪大道8号国金中心商场首层 IFC Mall,浦东新区,上海市,虹口区,31.24247676324213,121.50847983559204,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00325"", ""mall_name"": ""\u4e0a\u6d77ifc\u5546\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 913.7, ""city_matched"": true}, {""mall_id"": ""MALL_00549"", ""mall_name"": ""\u6b63\u5927\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1090.2, ""city_matched"": true}, {""mall_id"": ""MALL_00551"", ""mall_name"": ""\u5317\u5916\u6ee9\u6765\u798f\u58eb\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1135.8, ""city_matched"": true}, {""mall_id"": ""MALL_00550"", ""mall_name"": ""\u4e0a\u6d77\u9646\u5bb6\u5634\u4e2d\u5fc3L+mall"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1436.0, ""city_matched"": true}, {""mall_id"": ""MALL_00509"", ""mall_name"": ""\u745e\u8679\u65b0\u5929\u5730\u592a\u9633\u5bab"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2395.8, ""city_matched"": true}]",MALL_00325,913.7
a983120b-09b0-4bcf-9095-64521c1811b9,Chanel,chanel,香奈儿上海国金中心精品店,上海市世纪大道8号国金中心商场首层,上海市,上海,虹口区,31.24238982901484,121.50871614708734,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00672"", ""mall_name"": ""\u4e0a\u6d77\u7b2c\u4e00\u516b\u4f70\u4f34"", ""mall_city"": ""\u4e0a\u6d77"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 1759.8, ""city_matched"": true}, {""mall_id"": ""MALL_00807"", ""mall_name"": ""\u5b8f\u4f0a\u56fd\u9645\u5e7f\u573a(\u5357\u4eac\u4e1c\u8def)"", ""mall_city"": ""\u4e0a\u6d77"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 2378.0, ""city_matched"": true}, {""mall_id"": ""MALL_00800"", ""mall_name"": ""\u6052\u57fa\u540d\u4eba\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u4e0a\u6d77"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 2394.6, ""city_matched"": true}, {""mall_id"": ""MALL_00799"", ""mall_name"": ""\u4e0a\u6d77\u4e16\u8302\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 3260.7, ""city_matched"": true}, {""mall_id"": ""MALL_00806"", ""mall_name"": ""\u65b0\u4e16\u754c\u57ce"", ""mall_city"": ""\u4e0a\u6d77"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 3428.7, ""city_matched"": true}]",MALL_00672,1759.8
4c3441dd-933f-4abe-9c77-6e3d7201508b,Polo Ralph Lauren,polo-ralph-lauren,苏州奕欧来精品旅游购物村奥特莱斯,阳澄湖半岛旅游度假区奕欧来苏州精品旅游购物村B4.1号铺,江苏省,苏州市,相城区,31.373295,120.76386,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00836"", ""mall_name"": ""\u661f\u6593\u835f"", ""mall_city"": ""\u82cf\u5dde\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 7731.1, ""city_matched"": true}, {""mall_id"": ""MALL_00265"", ""mall_name"": ""\u82cf\u5dde\u4e2d\u5fc3\u5546\u573a\u4e8c\u671f"", ""mall_city"": ""\u82cf\u5dde\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 10320.8, ""city_matched"": true}, {""mall_id"": ""MALL_00383"", ""mall_name"": ""\u9f99\u6e56\u82cf\u5dde\u76f8\u57ce\u5929\u8857A\u9986"", ""mall_city"": ""\u82cf\u5dde\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 12079.2, ""city_matched"": true}, {""mall_id"": ""MALL_00062"", ""mall_name"": ""\u82cf\u5dde\u5927\u60a6\u57ce"", ""mall_city"": ""\u82cf\u5dde\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 15274.8, ""city_matched"": true}, {""mall_id"": ""MALL_00018"", ""mall_name"": ""\u6606\u5c71\u4e07\u8c61\u6c47"", ""mall_city"": ""\u82cf\u5dde\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 15560.5, ""city_matched"": true}]",MALL_00836,7731.1
9dc4aa29-ee15-463e-acba-292a44a42a3c,Polo Ralph Lauren,polo-ralph-lauren,北京朝阳合生汇Polo Ralph Lauren,朝阳区西大望路甲22号北京朝阳合生汇一层L1-08A&L1-08B,北京市,北京市,朝阳区,39.901251,116.496044,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00115"", ""mall_name"": ""\u534e\u8d38\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 1562.4, ""city_matched"": true}, {""mall_id"": ""MALL_00531"", ""mall_name"": ""\u5317\u4eac\u671d\u9633\u5408\u751f\u6c47"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 1580.0, ""city_matched"": true}, {""mall_id"": ""MALL_00181"", ""mall_name"": ""\u4eac\u4e1cMALL(\u5317\u4eac\u53cc\u4e95\u5e97)"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 2025.5, ""city_matched"": true}, {""mall_id"": ""MALL_00335"", ""mall_name"": ""\u5317\u4eac skp"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 2099.1, ""city_matched"": true}, {""mall_id"": ""MALL_00097"", ""mall_name"": ""\u5317\u4eac\u5bcc\u529b\u5e7f\u573a"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 3089.8, ""city_matched"": true}]",MALL_00115,1562.4
595f325f-97e2-454a-8ab1-791e68472af0,Polo Ralph Lauren,polo-ralph-lauren,上海国金中心Polo Ralph Lauren,浦东新区陆家嘴金融贸易区世纪大道8号上海国金中心LG1-23室,上海市,上海市,杨浦区,31.24066,121.51329,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00550"", ""mall_name"": ""\u4e0a\u6d77\u9646\u5bb6\u5634\u4e2d\u5fc3L+mall"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1088.4, ""city_matched"": true}, {""mall_id"": ""MALL_00325"", ""mall_name"": ""\u4e0a\u6d77ifc\u5546\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1156.0, ""city_matched"": true}, {""mall_id"": ""MALL_00549"", ""mall_name"": ""\u6b63\u5927\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1411.0, ""city_matched"": true}, {""mall_id"": ""MALL_00551"", ""mall_name"": ""\u5317\u5916\u6ee9\u6765\u798f\u58eb\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1450.0, ""city_matched"": true}, {""mall_id"": ""MALL_00509"", ""mall_name"": ""\u745e\u8679\u65b0\u5929\u5730\u592a\u9633\u5bab"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2756.7, ""city_matched"": true}]",MALL_00550,1088.4
a6d90f53-303a-445a-86ca-e9309557c455,Polo Ralph Lauren,polo-ralph-lauren,重庆砂之船奥特莱斯,北部新区奥特莱斯路1号重庆两江砂之船奥莱商场E馆ZE-L1-01-1及TE-L2-01-1,重庆市,重庆市,两江新区,29.633311,106.575876,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00493"", ""mall_name"": ""\u91cd\u5e86\u91d1\u5f00\u7231\u7434\u6d77"", ""mall_city"": ""\u91cd\u5e86\u5e02"", ""mall_province"": ""\u91cd\u5e86\u5e02"", ""distance_m"": 2809.3, ""city_matched"": true}, {""mall_id"": ""MALL_00422"", ""mall_name"": ""\u5149\u73af\u8d2d\u7269\u516c\u56ed"", ""mall_city"": ""\u91cd\u5e86\u5e02"", ""mall_province"": ""\u91cd\u5e86\u5e02"", ""distance_m"": 4893.6, ""city_matched"": true}, {""mall_id"": ""MALL_00080"", ""mall_name"": ""\u91cd\u5e86IFS\u56fd\u91d1\u4e2d\u5fc3"", ""mall_city"": ""\u91cd\u5e86\u5e02"", ""mall_province"": ""\u91cd\u5e86\u5e02"", ""distance_m"": 6408.9, ""city_matched"": true}, {""mall_id"": ""MALL_00585"", ""mall_name"": ""\u65b0\u5149\u5929\u5730B\u533a"", ""mall_city"": ""\u91cd\u5e86\u5e02"", ""mall_province"": ""\u91cd\u5e86\u5e02"", ""distance_m"": 6844.4, ""city_matched"": true}, {""mall_id"": ""MALL_00302"", ""mall_name"": ""\u9f99\u6e56\u91cd\u5e86\u5317\u57ce\u5929\u8857"", ""mall_city"": ""\u91cd\u5e86\u5e02"", ""mall_province"": ""\u91cd\u5e86\u5e02"", ""distance_m"": 7382.9, ""city_matched"": true}]",MALL_00493,2809.3
97a92c46-43ad-45da-883d-d18f5e75ea51,Polo Ralph Lauren,polo-ralph-lauren,深圳杉杉奥特莱斯,宝安区松岗街道沙浦社区艺展三路8号深圳杉杉奥特莱斯广场A132/A133/A134 号店铺,广东省,深圳市,长安镇,22.786382,113.848258,mall_store_no_match,,,,"[{""mall_id"": ""MALL_00049"", ""mall_name"": ""\u5149\u660e\u5927\u4edf\u91cc\u8d2d\u7269\u4e2d\u5fc3A\u533a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 4878.3, ""city_matched"": true}, {""mall_id"": ""MALL_00148"", ""mall_name"": ""\u6000\u5fb7\u4e07\u8c61\u6c47"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 13605.4, ""city_matched"": true}, {""mall_id"": ""MALL_00045"", ""mall_name"": ""\u6df1\u5733\u5b9d\u5b89\u56fd\u9645\u673a\u573aT3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 18313.2, ""city_matched"": true}, {""mall_id"": ""MALL_00758"", ""mall_name"": ""\u540e\u6d6a\u65b0\u5929\u5730"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 19307.4, ""city_matched"": true}, {""mall_id"": ""MALL_00276"", ""mall_name"": ""\u5b9d\u5b89\u5927\u4edf\u91cc"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 24207.5, ""city_matched"": true}]",MALL_00049,4878.3
0d647b4c-7517-4352-87ab-2c5a605c73c0,Polo Ralph Lauren,polo-ralph-lauren,深圳龙华壹方天地Polo Ralph Lauren,龙华区龙华街道壹方天地 C 区L1 层013A/015 号商铺,广东省,深圳市,龙华区,22.653026,114.038842,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00523"", ""mall_name"": ""\u58f9\u65b9\u5929\u5730C\u533a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 1312.5, ""city_matched"": true}, {""mall_id"": ""MALL_00868"", ""mall_name"": ""\u9f99\u534e\u5929\u8679\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 3630.6, ""city_matched"": true}, {""mall_id"": ""MALL_00758"", ""mall_name"": ""\u540e\u6d6a\u65b0\u5929\u5730"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 5287.4, ""city_matched"": true}, {""mall_id"": ""MALL_00086"", ""mall_name"": ""\u5353\u60a6\u6c47\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 9516.6, ""city_matched"": true}, {""mall_id"": ""MALL_00164"", ""mall_name"": ""\u6df1\u5733\u9f99\u5c97\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 9748.0, ""city_matched"": true}]",MALL_00523,1312.5
2097d00d-387c-41de-9f13-63da094bae70,Polo Ralph Lauren,polo-ralph-lauren,郑州大卫城Polo Ralph Lauren,河南省郑州市金水区二七路与太康路交叉口郑州大卫城 3层,河南省,郑州市,管城回族区,34.763734,113.679259,mall_store_no_match,no_candidate_but_has_hint,,,"[{""mall_id"": ""MALL_00326"", ""mall_name"": ""\u4e39\u5c3c\u65af\u00b7\u5927\u536b\u57ce"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 1390.1, ""city_matched"": true}, {""mall_id"": ""MALL_00251"", ""mall_name"": ""\u90d1\u5dde\u4e8c\u4e03\u4e07\u8c61\u57ce"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 1867.3, ""city_matched"": true}, {""mall_id"": ""MALL_00885"", ""mall_name"": ""\u65b0\u7530360\u5e7f\u573a(\u90d1\u5dde\u56fd\u8d38\u5e97)"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 2331.0, ""city_matched"": true}, {""mall_id"": ""MALL_00057"", ""mall_name"": ""\u90d1\u5dde\u6b63\u5f18\u57ce"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 3571.3, ""city_matched"": true}, {""mall_id"": ""MALL_00144"", ""mall_name"": ""CityOn\u7199\u5730\u6e2f(\u90d1\u5dde)\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 4204.8, ""city_matched"": true}]",MALL_00326,1390.1
