store_id,brand,name,address,city,province,corrected_lat,corrected_lng,mall_name,mall_id,phone,business_hours,wechat_qr_code,store_type,opened_at,status,change_type
3eb2b75a-0b4c-44f9-b170-1178d95c57ae,DJI,DJI 大疆|哈苏 长春卓展概念店,吉林省长春市朝阳区重庆路1255号 长春卓展购物中心（2B-215）,长春市,吉林省,43.893015,125.326208,卓展购物中心A座,MALL_00399,15543454551,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250827121113.png,授权体验店,historical,营业中,
3fd3b68d-e0b0-4a0d-827d-8ee9ce80480b,Insta360,石家庄保利广场京东之家售点1,体育北大街191号保利广场一层1009A ,石家庄市,河北省,38.080544,114.545885,,,,,,合作体验点,historical,营业中,
3fe11543-eea5-45bd-a7b8-9fe70c12c394,Insta360,影石Insta360深圳龙华壹方天地授权体验店,龙华街道3639号壹方天地C区LG-005,深圳市,广东省,22.648034,114.040916,壹方天地C区,MALL_00523,19075357190,10:00-22:00,,授权专卖店,historical,营业中,
400e02a5-b26e-4bc7-90f7-f2f5acfc1a65,DJI,常德知航欢乐城专营店,湖南省常德市武陵区和瑞欢乐城A馆1F1008A号,常德市,湖南省,29.068849,111.707121,,,19310663888,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250305200256.png,新型照材,historical,营业中,
405ba4f1-c331-445e-aa13-03a9a2c9dfb0,Insta360,青州市友乐影视器材有限公司,山东省青州市尧王山东路399号国泰科技城友乐数码,潍坊市,山东省,36.700343,118.495751,,,,,,合作体验点,historical,营业中,
40b1e0a8-72fc-4a3d-aa27-c17d810b2ef0,DJI,深圳泽艺达华强北照材店,深圳市福田区华强广场华强电子世界2店2楼HQ022,深圳市,广东省,22.537317,114.095128,,,0755-82798566 / 13510151359,09:30-18:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/AgAABUKrA3K8UfllwkhLgr1AC-83mx1X-20231110185015.jpeg,新型照材,historical,营业中,
41524973-8be4-4fd5-b967-e17094afcd68,Insta360,影石Insta360上海合生汇授权体验店,翔殷路1099号合生国际广场L1-03号商铺影石,上海市,上海市,31.303796,121.529063,上海合生汇,MALL_00339,19521300436,10:00-22:00,,授权专卖店,historical,营业中,
4187e253-bfd3-4e82-adf4-2c4cb0a509f3,Insta360,OPPO官方授权体验店(广州白云区嘉禾金铂天地店),广东省广州市白云区嘉禾街道金铂广场鹤龙二路85号金铂广场一楼131号铺,广州市,广东省,23.236907,113.287368,,,18688894292,10:00-22:00,,合作体验点,historical,营业中,
41a51b0b-47c5-4b52-8283-e21fa61689d8,Insta360,影石Insta360潍坊益家园照材专卖店,北宫西街3687号6号楼益家园家电家居MALL潍城店,潍坊市,山东省,36.740528,119.085961,潍坊益家园照材,MALL_00649,18353620560,09:30-20:00,,授权专卖店,historical,营业中,
41e935d2-7712-4c95-9bc5-9ec804bfe075,DJI,济南金焦点泉城广场授权体验专区,南门大街2号泉城大酒店北侧金焦点摄影器材,济南市,山东省,36.662069,117.027165,,,18605312361,08:30-18:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%B1%B1%E4%B8%9C%E9%87%91%E7%84%A6%E7%82%B9-20230510141100.png,新型照材,historical,营业中,
425429fb-d17c-4843-9eda-8ab1bfeea624,DJI,南宁君人庆万锦电脑城照材店,广西省南宁市青秀区星湖路27号万锦电脑城1A08,南宁市,广西壮族自治区,22.804556,108.344278,,,15978165405,09:00-20:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%90%9B%E4%BA%BA%E5%BA%86-%E4%B8%87%E9%94%A6-%E5%8A%B3%E7%A5%96%E7%90%BC-20230309164130.png,新型照材,historical,营业中,
42694dea-53f0-432e-811c-20d290489925,DJI,伊犁新茂业授权体验店,新疆维吾尔自治区伊犁州伊宁市边境经济合作区山东路199号新茂业国际购物中心,伊犁哈萨克自治州,新疆维吾尔自治区,43.931553,81.287,新茂业国际购物中心,MALL_00598,15899109512,周一至周四 11:00-22:00 / 周五至周日 11:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241015171240.png,授权体验店,historical,营业中,
42a1fcaa-3495-41d5-be93-efef10b1a842,DJI,孝感万达授权体验店,湖北省孝感市孝南区孝武大道路特1号孝感星河天街万达广场1F层1008号商铺,孝感市,湖北省,30.898793,113.961934,万达广场(孝感星河天街店),MALL_00371,13135640201,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%BD%99%E8%B7%AF%E8%B7%AF-20251117142536.png,授权体验店,historical,营业中,
42dbe28e-2b27-4565-99fd-f61a4c5cb594,DJI,深圳海雅缤纷城授权体验店,深圳市宝安区宝城5区宝民路海雅缤纷城第一层1S32-1S33号商铺,深圳市,广东省,22.564217,113.90628,海雅缤纷城,MALL_00078,0755-23095174 / 19926584330,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_2330_07-20251110171100.jpeg,授权体验店,historical,营业中,
43017df5-1ce5-4361-93bc-bac5d8be0523,Insta360,影石Insta360柳州万象城授权体验店,广西省柳州市鱼峰区文昌路17号柳州万象城,柳州市,广西壮族自治区,24.327241,109.464548,柳州万象城,MALL_00507,19101120360,10:00-22:00,,授权专卖店,historical,营业中,
437b3bf0-0b32-4641-93a1-1d99a4a4e4fb,DJI,沈阳忠忠红梅文创园授权体验专区,辽宁省沈阳市铁西区卫工北街红梅文创园DJI大疆,沈阳市,辽宁省,41.811599,123.35114,,,15040063307,10:30-20:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250912164639.png,新型照材,historical,营业中,
43ac8db4-7313-4ef1-9f1e-e03996110de4,DJI,乌鲁木齐宏景数码广场照材店,乌鲁木齐市天山区人民路宏景数码广场1层D17-D18,乌鲁木齐市,新疆维吾尔自治区,43.785592,87.610398,,,0991-2323321,10:30-17:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%85%88%E7%A7%91%E4%BC%81%E4%B8%9A%E5%BE%AE%E4%BF%A1-20230618142828.png,新型照材,historical,营业中,
43b67c39-4c44-480d-b633-edb1baeae7df,DJI,沈阳皇姑万象汇授权体验店,辽宁省沈阳市皇姑区崇山路18号皇姑万象汇 一楼158,沈阳市,辽宁省,41.798036,123.379078,沈阳皇姑万象汇,MALL_00056,15734011889,10:00-21:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%9A%87%E5%A7%91-20240829172556.png,授权体验店,historical,营业中,
43ea7f5c-24c4-4ec4-bea2-2d90488d9dc0,DJI,连云港索电龙河大厦照材店,海州区苍梧路龙河大厦一楼门面6-3号,连云港市,江苏省,34.597558,119.196255,,,18961335667,8:20-18:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%BF%9E%E4%BA%91%E6%B8%AF%E7%B4%A2%E7%94%B5-%E9%83%91%E5%AD%A6%E8%8A%B9-20230309154812.png,新型照材,historical,营业中,
43fcf217-ce32-4a0f-b9ca-0a4ff78a97a7,DJI,吉林欧亚综合体授权体验店,吉林省吉林市丰满区吉林大街1-2号欧亚综合体一层Z5-1F-01,吉林市,吉林省,43.792536,126.559657,吉林欧亚商都综合体,MALL_00182,15590770830,9:30-20:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250320104431.png,授权体验店,historical,营业中,
44129b94-c4cd-4836-b283-7c7e9f6963cb,Insta360,影石Insta360徐州中山南路格派照材专卖店,江苏省徐州市中山南路98号佳能专卖店(鸿姐火锅楼下),徐州市,江苏省,34.258768,117.195765,,,15252035203,10:00-20:00,,授权专卖店,historical,营业中,
441c3bf2-ab3b-4251-af87-47bb31076566,DJI,贵阳金阳tpmall授权体验店,贵州省贵阳市观山湖区金阳南路6号世纪金源购物中心A座1楼,贵阳市,贵州省,26.602239,106.633815,国贸金阳tpmall,MALL_00266,15761645808 / 0851-84847933,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%B4%B5%E9%98%B3%E9%87%91%E9%98%B3-20240822180823.png,授权体验店,historical,营业中,
44315e34-fde6-4f68-abc9-a4609f9f263f,Insta360,上海欧川星光店,鲁班路300号星光摄影器材城A区一楼24-25号,上海市,上海市,31.207487,121.485576,,,,,,合作体验点,historical,营业中,
445644c2-cce4-4bb7-929d-ed542bc2da35,Insta360,影石Insta360福州中骏世界城授权体验店,福建省福州市仓山区中骏世界城3号门1层影石Insta360,福州市,福建省,26.032119,119.321948,中骏世界城,MALL_00444,18558782799,10：00-22：00,,授权专卖店,2025-11-27,营业中,
44664fe5-cfd5-4e4e-818f-d263084ef6a0,Insta360,广东肇庆端州星湖国际影石Ista360授权售点,肇庆市端州区端州四路10号星湖国际广场3楼(大润发超市入口旁)-炬旺,肇庆市,广东省,23.059778,112.484174,,,,,,合作体验点,historical,营业中,
44a034c5-4930-41c6-b600-67facf9e76e3,DJI,怀化星影人民路照材店,湖南省怀化市鹤城区迎丰中路162号怀化大疆授权体验店,怀化市,湖南省,27.550677,109.974005,,,,8:30-18:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/4-20250324154355.png,新型照材,historical,营业中,
44bf4452-ea81-411e-aa62-554ce93ce965,DJI,福州东二环泰禾授权体验店,"""福建省福州市晋安区竹屿路6号东二环泰禾城市广场三期22#楼项目西区购物中心 一层楼编号为W-L101-2,W-L102-1""",福州市,福建省,26.09257,119.348488,禾巷东区购物中心(泰禾广场西区店),MALL_00366,0591-87810306 / 18982816805,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%A6%8F%E5%B7%9E%E4%B8%9C%E4%BA%8C%E7%8E%AF%E6%B3%B0%E7%A6%BE-20251119163447.png,授权体验店,historical,营业中,
45cfcd8c-70ba-4124-b205-27abc64c1f94,DJI,大庆极客德威电脑城授权体验专区,黑龙江省大庆市萨尔图区会站大街德威电脑城1楼1号,大庆市,黑龙江省,46.604709,125.026772,,,15845827797,10:00-17:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20251113162616.png,新型照材,historical,营业中,
45dea86f-f7c2-430a-9004-0847a2a12af8,DJI,上海长宁来福士授权体验专区,上海市长宁区长宁路1189号来福士广场商场东区一层中岛(E) 01-K6,上海市,上海市,31.218159,121.414649,长宁来福士,MALL_00108,18069139929,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_797_06-20241203202203.png,授权体验店,historical,营业中,
46162873-0084-4969-b3fd-689c8088e94b,DJI,沈阳百脑汇1F专营店,辽宁省沈阳市和平区三好街90甲1层SYA1A15商铺,沈阳市,辽宁省,41.769937,123.433609,,,13840548281,9:00-17:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B2%88%E9%98%B3%E5%BE%A1%E9%A2%86%E9%A3%9E-%E4%BE%AF%E9%93%81%E5%86%9B-20230309172456.png,新型照材,historical,营业中,
463b4fbe-c714-466c-b770-47d0defafe25,Insta360,影石Insta360成都天府艺术公园授权专卖店,四川省成都市金牛区北三环路一段111-113号天府艺术公园111号索尼SONY,成都市,四川省,30.717532,104.032416,天府艺术公园,MALL_00575,,,,授权专卖店,historical,营业中,
4650cbec-1c5b-4595-82a1-d591cdc76c28,DJI,重庆卓群石桥铺照材店,重庆市九龙坡区石桥铺渝州路19号(石桥铺地铁站1号出口),重庆市,重庆市,29.530245,106.487577,,,17783478258,09:30-20:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8D%93%E7%BE%A4%E7%99%BE%E8%84%91%E6%B1%87-%E5%BA%97%E9%95%BF%E5%BE%AE%E4%BF%A1-20240613220559.jpg,新型照材,historical,营业中,
46773cec-edc3-41a6-b99a-69eec17218d4,Insta360,影石Insta360广州番禺天河城授权体验店,汉溪大道东366号,广州市,广东省,23.007093,113.359976,番禺天河城,MALL_00436,13360560983,10:00-22:00,,授权专卖店,historical,营业中,
46a59477-0ce6-468a-b2a7-b6662f609eb0,Insta360,珠海华发商都旗舰店,珠海大道8号华发商都B馆1层C01（UP+）,珠海市,广东省,22.228042,113.522964,,,,,,合作体验点,historical,营业中,
46e7cbb8-6986-49bb-a195-f70d9762e1a0,Insta360,安阳飞越数码摄影器材店,红旗路金豪数码广场二楼B221,安阳市,河南省,36.115733,114.366777,,,,,,合作体验点,historical,营业中,
472f45b5-a642-425b-9cfa-b3383f0e29cc,DJI,淮安万象城授权体验店,江苏省淮安市清江浦区淮海东路辅路淮安万象城F1  L128 店铺,淮安市,江苏省,33.598668,119.045539,淮安万象城,MALL_00391,17368110297 / 0517-89003889,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250916145036.png,授权体验店,historical,营业中,
473e9423-0488-4f1c-bc80-c7185d85ce4f,Insta360,青岛信鹏轩照材店,辽宁路147号1c05,青岛市,山东省,36.089958,120.345238,,,,,,合作体验点,historical,营业中,
478659d0-c4aa-4a6a-81e8-8bbfc36dcde3,DJI,大理泰亘苍山路照材店,云南省大理白族自治州大理市下关苍山路19号K时代城市文化广场专一专二专三号商铺,大理白族自治州,云南省,25.59368,100.222507,,,0872-2311478,周一至周五 10:00-22:00 / 周六至周日 09:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241030145135.png,新型照材,historical,营业中,
479994dc-1e93-4973-850c-7cd416cc6bb9,DJI,深圳万象天地授权高级体验店,深圳市南山区粤海街道大冲社区深南大道9668号万象天地5楼 SL520 DJI大疆店,深圳市,广东省,22.539036,113.960675,深圳万象天地,MALL_00052,0755-26830882 / 19928704377,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_418_06-20250310151656.jpeg,授权体验店,historical,营业中,
48723cf4-3f9e-45d9-b76a-dcb630db9088,DJI,温州镜观飞霞南路照材店,浙江省温州市鹿城区飞霞南路国际豪庭1栋105-106室,温州市,浙江省,27.997964,120.671237,,,18958789789,09:00-21:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B8%A9%E5%B7%9E%E9%95%9C%E8%A7%82-20240809143112.jpg,新型照材,historical,营业中,
4880b959-7922-4277-9a17-ed657676430e,DJI,北京京东LIVE双井授权体验店,朝阳区广集路31号九龙商厦1幢1层部分2层全部3层,北京市,北京市,39.53448,116.286698,京东MALL(北京双井店),MALL_00181,13121372711,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250910142002.png,授权体验店,historical,营业中,
4880da1f-6047-4e1e-96a7-27c39dd5a0e9,DJI,温州印象城授权体验店,浙江省温州市鹿城区南汇街道府东路333号温州印象城商业中心D29-L1-25号,温州市,浙江省,27.985288,120.700632,温州印象城MEGA,MALL_00483,0577-86081787,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B8%A9%E5%B7%9E%E5%8D%B0%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109175229.png,授权体验店,historical,营业中,
48c43159-adfe-41d0-82df-115261b2645f,DJI,湖北孝感华胜天强城站路照材店,湖北省孝感市孝南区城站路58-1号,孝感市,湖北省,30.928724,113.919917,,,18574482946,09:00-19:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20250320113535-20250320113555.jpg,新型照材,historical,营业中,
492acad7-1ff5-4b06-bbf3-ccbd410e6f91,DJI,海口龙湖天街授权体验店,海口市龙华区南海大道15号海口天街B-1F-11室,海口市,海南省,19.995045,110.333287,龙湖海南海口天街,MALL_00503,19189896201,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%B7%E5%8F%A3%E9%BE%99%E6%B9%96-20240925215702.png,授权体验店,historical,营业中,
49b18ffc-7eaf-4757-a4d5-35257ef0dbec,DJI,贵阳鑫疆基业梵华里照材店,贵州省贵阳市白云区龙井路1号梵华里·奥特莱斯文旅小镇（星巴克旁）,贵阳市,贵州省,26.671064,106.633663,,,16685201599,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20241029165618.png,新型照材,historical,营业中,
4a118d5e-8acc-40b3-b108-85546c970a44,DJI,信阳西亚城授权体验店,河南省信阳市平桥区行政路信阳西亚城一楼DJI大疆,信阳市,河南省,33.000928,114.03457,西亚城,MALL_00871,15939677533,10:00-22:00,,授权体验店,2025-11-28,营业中,
4a12dbf1-0918-4351-a91f-6ef2aaadbf87,Insta360,杭州颖顺器材照材店,大悦城月亮路印悦201SONY索尼,杭州市,浙江省,30.304537,120.142018,,,18258231127,,,合作体验点,historical,已闭店,
4a28c515-9d4c-4340-8be5-73d75094a9b2,DJI,成都科华王府井授权体验店,四川省成都市武侯区科华中路2号第1层L01128号商铺,成都市,四川省,30.617579,104.082527,成都科华王府井,MALL_00499,19150048352,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%BD%95%E8%8B%A6-20251118105302.png,授权体验店,historical,营业中,
4aa20415-cc4a-4dcf-b737-4aa65a5b7e1b,DJI,北京景明马连道照材售点,北京市西城马连道摄影器材城4层北区10号,北京市,北京市,39.890105,116.338669,,,010-63390288,09:30-18:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8C%97%E4%BA%AC%E6%99%AF%E6%98%8E-20240814211651.png,新型照材,historical,营业中,
4aefc8f6-7d7d-4a97-abcc-e5f2fb3e914f,Insta360,影石Insta360烟台振华商厦授权体验店,山东省烟台市芝罘区西大街18号振华精品商厦1F-B01-2,烟台市,山东省,37.551032,121.395271,振华商厦(海港路),MALL_00047,15684080488,10:00-22:00,,授权专卖店,historical,营业中,
4ba027d9-3fb9-4414-9943-15fea3997574,Insta360,影石Insta360长沙万象城授权体验店,湖南省长沙市岳麓区桐梓坡路11号长沙万象城L135号DL102,长沙市,湖南省,28.216536,112.965504,长沙万象城,MALL_00160,19173739900,10:00-22:00,,授权专卖店,historical,营业中,
4c2559e2-958a-466b-92e1-82e9b21365aa,DJI,宁夏银川赛格售点,宁夏银川市兴庆区鼓楼新百ccmall西侧工农巷11号,银川市,宁夏回族自治区,38.470945,106.290184,,,0951-8760449,周一至周五 09:00-18:30 / 周六至周日 09:30-19:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241226153420.png,新型照材,historical,营业中,
4c3b673c-907e-4a01-88e5-a5233209fe41,Insta360,济南浩瀚体验店,山大路178号赛博数码广场2楼2121,济南市,山东省,36.673248,117.069198,,,,,,合作体验点,historical,营业中,
4ca1555e-988a-44cb-9bd6-767271432b67,DJI,DJI 大疆|哈苏 上海港汇恒隆概念店,上海市徐汇区虹桥路1号港汇恒隆广场1层171、172号铺,上海市,上海市,31.192536,121.441399,上海港汇恒隆广场,MALL_00373,021-64260598 / 13166357915,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_799_06-20241203202406.png,授权体验店,historical,营业中,
4cc24f5e-3a05-43c5-b2ff-7b4b780f30a0,DJI,西安大明宫万达授权体验店,西安市未央区太华北路369号西安大明宫万达广场1F层1035号,西安市,陕西省,34.318501,108.974754,万达广场(西安大明宫店),MALL_00163,15353675501,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1280_04-20250811104201.png,授权体验店,historical,营业中,
4cf9641c-65d0-49a7-b199-d9761a0590a4,DJI,深圳光明大仟里授权体验店,深圳市光明新区马田街道合水口社区松白路4699号光明大仟里购物中心A区一楼L122号,深圳市,广东省,22.772714,113.898084,光明大仟里购物中心A区,MALL_00049,0755-21061013 / 13312902019,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1479_06-20250902115854.jpeg,授权体验店,historical,营业中,
4d066fcd-96be-47b4-9616-42695422f1a1,Insta360,影石Insta360杭州学院路照材专卖店,浙江省杭州市西湖区翠苑街道学院路82号,杭州市,浙江省,30.277697,120.144736,,,19065683089,09:00-21:00,,授权专卖店,historical,营业中,
4d83df05-9aae-4ba6-8f93-3a7fdbd2f185,DJI,哈尔滨松北万象汇授权体验店,黑龙江省哈尔滨市松北区世茂大道555号万象汇1楼L115店铺,哈尔滨市,黑龙江省,45.812931,126.544314,哈尔滨松北万象汇,MALL_00193,13115416630,9:30-21:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%93%88%E5%B0%94%E6%BB%A8%E9%83%91%E9%B9%8F-20230119120017.jpg,授权体验店,historical,营业中,
4d90a9f1-d3ea-493e-a522-680b9721bbb4,DJI,广州保利时光里授权体验店,广东省广州市越秀区建设大马路18号保利时光里北塔L1-1018铺,广州市,广东省,23.13431,113.287179,时光里北塔,MALL_00395,19120064260 / 020-83515989,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_783_06-20241128194731.png,授权体验店,historical,营业中,
4dbf630d-53bf-41dc-b08a-19858aa20812,DJI,北海银海万达授权体验专区,广西北海市银海区广东南路225号北海银海万达广场1楼1号门入口,北海市,广西壮族自治区,21.431151,109.147763,北海银海万达广场,MALL_00353,0779-2023301 / 19977968777,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250827142907.png,授权体验店,historical,营业中,
4dc885d1-8507-45a4-8d61-cf7c3e790492,Insta360,影石Insta360广州琶洲保利授权体验店,广州市海珠区琶洲蟠龙新街2号保利广场购物中心1层1061铺,广州市,广东省,23.107495,113.395521,广州琶洲保利,MALL_00565,19128896236,10:00-22:00,,授权专卖店,historical,营业中,
4dda1bef-cba9-4948-b8b4-65204fae6b32,DJI,重庆光环花园城授权体验店,重庆渝北区同茂大道115号光环花园城B馆-L1层-3A,重庆市,重庆市,29.72002,106.594937,渝北光环花园城A馆,MALL_00372,19111238653,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250923191446.png,授权体验店,historical,营业中,
4e9a30f9-a61f-4067-a0cb-e48343c41deb,DJI,九江快乐城授权体验店,江西省九江市浔阳区京九路九江快乐城1F-020-02,九江市,江西省,29.704985,115.982149,九江·联盛快乐城,MALL_00361,18720141069,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_302_06-20250214115242.png,授权体验店,historical,营业中,
4ea452a6-641a-470b-9b2f-4c0792faeec2,DJI,南京城北万象汇授权体验店,江苏省南京市栖霞区栖霞大道106-108号南京城北万象汇B馆1楼-218B号（DJI大疆）,南京市,江苏省,32.120934,118.835916,南京城北万象汇B馆,MALL_00034,025-85323216 / 15651960712,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_923_06-20250604113409.jpeg,授权体验店,historical,营业中,
4eb3a44b-5d8e-4042-8cec-1a34fc58ea63,DJI,宜昌江山珍珠路照材店,湖北省宜昌市西陵区珍珠路53号,宜昌市,湖北省,30.703917,111.292685,,,18972009525,08:00-18:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%AE%9C%E6%98%8C%E6%B1%9F%E5%B1%B1%E6%95%B0%E7%A0%81-%E7%A7%A6%E7%AB%8B%E6%B8%85-20230309163827.png,新型照材,historical,营业中,
4ed0016d-c588-46e3-94c0-1bea8f5299ec,DJI,上海虹桥国际机场授权体验店,上海市闵行区申达一路1号虹桥机场二号航站楼出发禁区D20-22点位,上海市,上海市,31.198062,121.334545,上海市闵行区申达一路1号虹桥机场二号航站楼,MALL_00424,13002175507,周一至周日 08:00-21:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250616162236.png,授权体验店,historical,营业中,
4ed29aa1-9a3f-4d88-bedf-ff932edc69f3,DJI,宁波阪急百货授权体验店,宁波市鄞州区东部新城海晏北路189号宁波阪急商场L4层445-1-a商铺,宁波市,浙江省,29.857377,121.624098,宁波阪急,MALL_00079,0574-87301293 / 18069197622,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241128192845.png,授权体验店,historical,营业中,
4ef2e453-0d5c-48b7-8034-4e87a013f660,DJI,太原茂业天地授权体验店,山西省太原市小店区亲贤北街茂业天地1期1层0168号,太原市,山西省,37.824128,112.566629,太原茂业天地,MALL_00192,15513877905,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%AA%E5%8E%9F%E8%8C%82%E4%B8%9A%E5%A4%A9%E5%9C%B0%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240315132331.png,授权体验店,historical,营业中,
4ef40463-2f66-40dd-b584-396f3f3e8ebf,DJI,武汉梦时代授权体验店,湖北省武汉市武昌区武珞路598号武商梦时代一楼A-108铺位,武汉市,湖北省,30.526958,114.344167,武商梦时代,MALL_00506,"027-87888925,13349902592",10:00-22:00,,授权体验店,2025-11-28,营业中,
4f00e8c4-7945-4f60-981f-8fda3c582e2b,DJI,赤峰红山万达授权体验店,内蒙古自治区赤峰市红山区红山万达广场一楼1055,赤峰市,内蒙古自治区,42.252477,118.914796,赤峰红山万达广场,MALL_00223,16604760774,周一至周四 09:25-21:30 / 周五至周日 09:25-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250924190734.png,授权体验店,historical,营业中,
4f2096f3-2284-4b57-81d1-31b3e8b10404,DJI,上海南翔印象城授权体验店,上海市嘉定区陈翔公路2299号l2-63a,上海市,上海市,31.304487,121.310853,上海南翔印象城MEGA,MALL_00106,(021)69922139 / 16621526159,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_796_06-20241203202041.png,授权体验店,historical,营业中,
4f2c08b6-71ce-422c-b3bb-91abc1c04e23,Insta360,影石Insta360苏州中心授权体验店,江苏省苏州市工业园区苏州中心商场北区B1层(A）B1-54,苏州市,江苏省,31.317927,120.684281,苏州中心商场二期,MALL_00265,18068055829,10:00-22:00,,授权专卖店,historical,营业中,
