uuid,brand,brand_slug,name,address,province,city,district,lat,lng,store_location_type,match_method,match_confidence,candidate_malls
7e299630-c5f8-4f49-ac32-d8d02b6aea75,Tesla,tesla,绵阳高新特斯拉中心,永兴工业开发区绵兴西路69号,四川省,绵阳市,安州区,31.4657719,104.634107,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00616"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u5fb7\u9633\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 39933.3, ""city_matched"": false}, {""mall_id"": ""MALL_00755"", ""mall_name"": ""\u9f99\u6e56\u00b7\u5317\u57ce\u5929\u8857\u8d2d\u7269\u5e7f\u573a\u5357\u9986"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 100145.7, ""city_matched"": false}, {""mall_id"": ""MALL_00651"", ""mall_name"": ""\u6210\u90fd\u6ee8\u6c5f\u5929\u8857"", ""mall_city"": ""\u6210\u90fd\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 100794.5, ""city_matched"": false}, {""mall_id"": ""MALL_00019"", ""mall_name"": ""\u9f99\u6e56\u00b7\u6ee8\u6c5f\u5929\u8857"", ""mall_city"": ""\u6210\u90fd\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 101327.7, ""city_matched"": false}, {""mall_id"": ""MALL_00091"", ""mall_name"": ""\u51ef\u5fb7\u5e7f\u573a\u00b7\u91d1\u725b2\u671f"", ""mall_city"": ""\u6210\u90fd\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 101656.8, ""city_matched"": false}]"
515ec6db-9b08-42e1-94c3-d0cbce1ec2be,Tesla,tesla,西安浐灞特斯拉中心,灞桥区红旗街道临湾路219号,陕西省,西安市,灞桥区,34.2228388,109.0586169,mall_store_no_match,,,"[{""mall_id"": ""MALL_00050"", ""mall_name"": ""\u66f2\u6c5f\u521b\u610f\u8c37"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 4364.2, ""city_matched"": true}, {""mall_id"": ""MALL_00359"", ""mall_name"": ""\u9f99\u6e56\u897f\u5b89\u9999\u918d\u5929\u8857"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 4800.4, ""city_matched"": true}, {""mall_id"": ""MALL_00256"", ""mall_name"": ""\u897f\u5b89\u534e\u9633\u57ce\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 6432.3, ""city_matched"": true}, {""mall_id"": ""MALL_00631"", ""mall_name"": ""\u897f\u5b89\u66f2\u6c5f\u91d1\u6c60"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 6805.9, ""city_matched"": true}, {""mall_id"": ""MALL_00632"", ""mall_name"": ""\u897f\u5b89\u9f99\u6e56\u957f\u4e50\u5929\u8857"", ""mall_city"": ""\u897f\u5b89\u5e02"", ""mall_province"": ""\u9655\u897f\u7701"", ""distance_m"": 7788.8, ""city_matched"": true}]"
2097d3ff-f991-4395-86c6-73f69ecb6d6e,Tesla,tesla,东莞寮步特斯拉中心 东莞市 广东省,寮步镇塘唇村香市路30号,广东省,东莞市,东坑镇,23.016309,113.86414,mall_store_no_match,,,"[{""mall_id"": ""MALL_00291"", ""mall_name"": ""\u4e1c\u839e\u677e\u5c71\u6e56\u4e07\u8c61\u6c47"", ""mall_city"": ""\u4e1c\u839e\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 7366.3, ""city_matched"": true}, {""mall_id"": ""MALL_00241"", ""mall_name"": ""\u661f\u6cb3\u57ce\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u4e1c\u839e\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 7563.0, ""city_matched"": true}, {""mall_id"": ""MALL_00890"", ""mall_name"": ""\u4e07\u8fbe\u767e\u8d27(\u4e1c\u839e\u4e1c\u57ce\u4e07\u8fbe\u5e7f\u573a\u5e97)"", ""mall_city"": ""\u4e1c\u839e\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 8848.8, ""city_matched"": true}, {""mall_id"": ""MALL_00076"", ""mall_name"": ""\u6c11\u76c8\u00b7\u56fd\u8d38\u57ce"", ""mall_city"": ""\u4e1c\u839e\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 10375.2, ""city_matched"": true}, {""mall_id"": ""MALL_00650"", ""mall_name"": ""\u4e1c\u839e\u60a0\u5170\u91cc\u8857\u533a\u6388\u6743"", ""mall_city"": ""\u4e1c\u839e\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 10667.3, ""city_matched"": true}]"
5b449db1-fec8-4d1b-9bcf-45ca41123b15,Tesla,tesla,深圳龙华壹方天地体验店,龙华区壹方天地D区L1层L1-026号商铺,广东省,深圳市,龙华区,22.654955,114.034323,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00523"", ""mall_name"": ""\u58f9\u65b9\u5929\u5730C\u533a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 1262.3, ""city_matched"": true}, {""mall_id"": ""MALL_00868"", ""mall_name"": ""\u9f99\u534e\u5929\u8679\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 3679.2, ""city_matched"": true}, {""mall_id"": ""MALL_00758"", ""mall_name"": ""\u540e\u6d6a\u65b0\u5929\u5730"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 4778.4, ""city_matched"": true}, {""mall_id"": ""MALL_00086"", ""mall_name"": ""\u5353\u60a6\u6c47\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 9840.7, ""city_matched"": true}, {""mall_id"": ""MALL_00164"", ""mall_name"": ""\u6df1\u5733\u9f99\u5c97\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 10152.4, ""city_matched"": true}]"
539732ba-6f5d-4dcf-ada5-c37287c14fff,Tesla,tesla,乐山苏稽特斯拉中心,苏稽镇乐峨路906号,四川省,乐山市,市中区,29.5922045,103.6589303,mall_store_no_match,,,"[{""mall_id"": ""MALL_00729"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u7709\u5c71\u4e1c\u5761\u5e97)"", ""mall_city"": ""\u7709\u5c71"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 56166.0, ""city_matched"": false}, {""mall_id"": ""MALL_00502"", ""mall_name"": ""\u6210\u90fd\u5929\u5e9c\u5927\u60a6\u57ceA\u9986"", ""mall_city"": ""\u6210\u90fd\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 102347.7, ""city_matched"": false}, {""mall_id"": ""MALL_00572"", ""mall_name"": ""\u5929\u5e9c\u548c\u60a6\u5e7f\u573a"", ""mall_city"": ""\u6210\u90fd\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 107587.6, ""city_matched"": false}, {""mall_id"": ""MALL_00882"", ""mall_name"": ""\u81ea\u8d21\u534e\u5546\u7231\u7434\u6d77\u8d2d\u7269\u4e2d\u5fc3B\u9986"", ""mall_city"": ""\u81ea\u8d21\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 111785.6, ""city_matched"": false}, {""mall_id"": ""MALL_00217"", ""mall_name"": ""\u6210\u90fd\u94f6\u6cf0\u57ce"", ""mall_city"": ""\u6210\u90fd\u5e02"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 112315.9, ""city_matched"": false}]"
390febd0-aa12-474a-9769-b8c6523fcce6,Tesla,tesla,南通宏兴路特斯拉中心,经济技术开发区宏兴东路9号,江苏省,南通市,通州区,31.938606,120.993851,mall_store_no_match,,,"[{""mall_id"": ""MALL_00583"", ""mall_name"": ""\u5357\u901aCBD\u5927\u6709\u5883A\u5ea7"", ""mall_city"": ""\u5357\u901a\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 10008.0, ""city_matched"": true}, {""mall_id"": ""MALL_00051"", ""mall_name"": ""\u5357\u901a\u4e07\u8c61\u57ce"", ""mall_city"": ""\u5357\u901a\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 17813.9, ""city_matched"": true}]"
f1948de3-cb07-4c02-9f1c-30e8b586a108,Tesla,tesla,江门蓬江特斯拉中心,蓬江区建设三路143号2幢,广东省,江门市,蓬江区,22.638025,113.071426,mall_store_no_match,,,"[{""mall_id"": ""MALL_00135"", ""mall_name"": ""\u6c47\u60a6\u5927\u878d\u57ce"", ""mall_city"": ""\u6c5f\u95e8\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 3118.2, ""city_matched"": true}, {""mall_id"": ""MALL_00338"", ""mall_name"": ""\u6c5f\u95e8\u65b0\u4f1a\u4e07\u8fbe"", ""mall_city"": ""\u6c5f\u95e8\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 15096.9, ""city_matched"": true}, {""mall_id"": ""MALL_00888"", ""mall_name"": ""\u6c5f\u95e8\u84ec\u6c5f\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6c5f\u95e8\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 138051.2, ""city_matched"": true}]"
14badb49-53c2-445d-b9bd-6ff90c4567db,Tesla,tesla,北京通州万达体验店,通州区新华西街58号万达广场1号楼1F1003B号商铺,北京市,北京市,通州区,39.911754,116.646505,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00404"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u901a\u5dde\u5e97)"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 882.8, ""city_matched"": true}, {""mall_id"": ""MALL_00133"", ""mall_name"": ""\u957f\u6979\u5929\u8857\u8d2d\u7269\u4e2d\u5fc3-\u4e1c\u533a"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 4087.8, ""city_matched"": true}, {""mall_id"": ""MALL_00270"", ""mall_name"": ""\u671d\u9633\u5927\u60a6\u57ce"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 10965.8, ""city_matched"": true}, {""mall_id"": ""MALL_00115"", ""mall_name"": ""\u534e\u8d38\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 14132.2, ""city_matched"": true}, {""mall_id"": ""MALL_00531"", ""mall_name"": ""\u5317\u4eac\u671d\u9633\u5408\u751f\u6c47"", ""mall_city"": ""\u5317\u4eac\u5e02"", ""mall_province"": ""\u5317\u4eac\u5e02"", ""distance_m"": 14330.2, ""city_matched"": true}]"
1bafb18b-26f8-4db7-8c60-2288d4ed102f,Tesla,tesla,厦门集美特斯拉中心,集美区岩隆路33-3号,福建省,厦门市,集美区,24.639184,118.066582,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00559"", ""mall_name"": ""\u53a6\u95e8\u5927\u60a6\u57ce"", ""mall_city"": ""\u53a6\u95e8\u5e02"", ""mall_province"": ""\u798f\u5efa\u7701"", ""distance_m"": 5324.0, ""city_matched"": true}, {""mall_id"": ""MALL_00094"", ""mall_name"": ""SM\u53a6\u95e8\u6d77\u6ca7\u57ce\u5e02\u5e7f\u573a"", ""mall_city"": ""\u53a6\u95e8\u5e02"", ""mall_province"": ""\u798f\u5efa\u7701"", ""distance_m"": 15712.9, ""city_matched"": true}, {""mall_id"": ""MALL_00615"", ""mall_name"": ""SM\u65b0\u751f\u6d3b\u5e7f\u573a(\u53a6\u95e8\u601d\u660e\u5e97)"", ""mall_city"": ""\u53a6\u95e8\u5e02"", ""mall_province"": ""\u798f\u5efa\u7701"", ""distance_m"": 16612.3, ""city_matched"": true}, {""mall_id"": ""MALL_00602"", ""mall_name"": ""\u53a6\u95e8\u6e7e\u60a6\u57ce"", ""mall_city"": ""\u53a6\u95e8\u5e02"", ""mall_province"": ""\u798f\u5efa\u7701"", ""distance_m"": 16877.0, ""city_matched"": true}, {""mall_id"": ""MALL_00132"", ""mall_name"": ""\u78d0\u57fa\u540d\u54c1\u4e2d\u5fc3"", ""mall_city"": ""\u53a6\u95e8\u5e02"", ""mall_province"": ""\u798f\u5efa\u7701"", ""distance_m"": 18278.2, ""city_matched"": true}]"
2c74c4c3-72f3-45d5-af9b-96d32a9ea3a4,Tesla,tesla,上海LCM置汇旭辉广场体验店,浦东新区张杨路2389弄L1-33b铺位,上海市,上海市,浦东新区,31.2488784,121.5610952,mall_store_no_match,,,"[{""mall_id"": ""MALL_00545"", ""mall_name"": ""\u4e0a\u6d77\u6d66\u4e1c\u5609\u91cc\u57ce"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2425.1, ""city_matched"": true}, {""mall_id"": ""MALL_00196"", ""mall_name"": ""\u6d66\u4e1c\u5609\u91cc\u57ce"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 4122.9, ""city_matched"": true}, {""mall_id"": ""MALL_00550"", ""mall_name"": ""\u4e0a\u6d77\u9646\u5bb6\u5634\u4e2d\u5fc3L+mall"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 4761.5, ""city_matched"": true}, {""mall_id"": ""MALL_00551"", ""mall_name"": ""\u5317\u5916\u6ee9\u6765\u798f\u58eb\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 5134.7, ""city_matched"": true}, {""mall_id"": ""MALL_00325"", ""mall_name"": ""\u4e0a\u6d77ifc\u5546\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 5763.2, ""city_matched"": true}]"
e771daf8-f76d-4c3d-8a03-82aba1658f2f,Tesla,tesla,上海松江科创云廊城市展厅,松江区千帆路288弄9号12幢1层137、138、139-A铺位,上海市,上海市,闵行区,31.0942801,121.3308281,mall_store_no_match,,,"[{""mall_id"": ""MALL_00379"", ""mall_name"": ""\u4e0a\u6d77\u4e03\u5b9d\u9886\u5c55\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 6966.1, ""city_matched"": true}, {""mall_id"": ""MALL_00332"", ""mall_name"": ""\u4e0a\u6d77\u4e07\u8c61\u57ce"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 9074.1, ""city_matched"": true}, {""mall_id"": ""MALL_00318"", ""mall_name"": ""\u4e0a\u6d77\u677e\u6c5f\u5370\u8c61\u57ce"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 10929.0, ""city_matched"": true}, {""mall_id"": ""MALL_00588"", ""mall_name"": ""\u8679\u6865\u5929\u5730\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 11022.1, ""city_matched"": true}, {""mall_id"": ""MALL_00424"", ""mall_name"": ""\u4e0a\u6d77\u5e02\u95f5\u884c\u533a\u7533\u8fbe\u4e00\u8def1\u53f7\u8679\u6865\u673a\u573a\u4e8c\u53f7\u822a\u7ad9\u697c"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 11192.5, ""city_matched"": true}]"
d983e849-d951-4534-9fbb-fe31b0698577,Tesla,tesla,上海普陀特斯拉中心 上海市 上海市,普陀区中山北路2500号,上海市,上海市,静安区,31.250726,121.430154,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00408"", ""mall_name"": ""\u4e0a\u6d77\u771f\u5982\u73af\u5b87\u57ceMAX"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1958.0, ""city_matched"": true}, {""mall_id"": ""MALL_00023"", ""mall_name"": ""\u4e0a\u6d77\u73af\u7403\u6e2f"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2560.5, ""city_matched"": true}, {""mall_id"": ""MALL_00548"", ""mall_name"": ""\u6708\u661f\u73af\u7403\u8d2d\u7269\u5e7f\u573a(\u4e0a\u6d77\u6708\u661f\u73af\u7403\u6e2f\u5e97)"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2760.1, ""city_matched"": true}, {""mall_id"": ""MALL_00345"", ""mall_name"": ""\u4e0a\u6d77\u6052\u9686\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 3375.3, ""city_matched"": true}, {""mall_id"": ""MALL_00003"", ""mall_name"": ""\u4e0a\u6d77\u4e45\u5149\u4e2d\u5fc3"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 3480.6, ""city_matched"": true}]"
0fe628ac-8665-47dc-92e9-c6350eadad8e,Tesla,tesla,衡水振华新路特斯拉中心,桃城区衡水高新技术产业开发区冀衡路与振华路交叉口西南角,河北省,衡水市,桃城区,37.7931773,115.7202151,mall_store_no_match,,,"[{""mall_id"": ""MALL_00261"", ""mall_name"": ""\u7231\u7434\u6d77\u8d2d\u7269\u5e7f\u573a"", ""mall_city"": ""\u8861\u6c34\u5e02"", ""mall_province"": ""\u6cb3\u5317\u7701"", ""distance_m"": 9661.4, ""city_matched"": true}]"
ee6a99a2-ab0f-49c8-b390-346ef1be5638,Tesla,tesla,盐城亭湖特斯拉中心,经济技术开发区希望大道南路9号13幢,江苏省,盐城市,亭湖区,33.37643,120.225489,mall_store_no_match,,,"[{""mall_id"": ""MALL_00520"", ""mall_name"": ""\u91d1\u9e70\u8d2d\u7269\u4e2d\u5fc3(\u76d0\u57ce\u805a\u9f99\u6e56\u5e97)"", ""mall_city"": ""\u76d0\u57ce\u5e02"", ""mall_province"": ""\u6c5f\u82cf\u7701"", ""distance_m"": 7005.7, ""city_matched"": true}]"
2f6039f4-676d-4aa4-9d05-cdb55dac12d5,Tesla,tesla,宁波高新特斯拉中心,高新区凌云路10号1楼F1014,浙江省,宁波市,江北区,29.8800354,121.6389219,mall_store_no_match,,,"[{""mall_id"": ""MALL_00079"", ""mall_name"": ""\u5b81\u6ce2\u962a\u6025"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 3133.3, ""city_matched"": true}, {""mall_id"": ""MALL_00816"", ""mall_name"": ""\u9f99\u6e56\u5b81\u6ce2\u911e\u5dde\u5929\u8857"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 4627.0, ""city_matched"": true}, {""mall_id"": ""MALL_00054"", ""mall_name"": ""\u5b81\u6ce2\u6765\u798f\u58eb\u5e7f\u573a"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 7864.8, ""city_matched"": true}, {""mall_id"": ""MALL_00397"", ""mall_name"": ""\u5b81\u6ce2\u4e07\u8c61\u57ce"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 8487.1, ""city_matched"": true}, {""mall_id"": ""MALL_00068"", ""mall_name"": ""\u5b81\u6ce2\u4e07\u8c61\u6c47"", ""mall_city"": ""\u5b81\u6ce2\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 8576.8, ""city_matched"": true}]"
dc237a42-7c9f-4c36-a703-2f452dd3869b,Tesla,tesla,杭州萧山特斯拉中心,萧山区通惠北路698号,浙江省,杭州市,萧山区,30.217703,120.295648,mall_store_no_match,,,"[{""mall_id"": ""MALL_00481"", ""mall_name"": ""\u5370\u529b\u6c47\u5fb7\u9686\u676d\u5dde\u5965\u4f53\u5370\u8c61\u57ce"", ""mall_city"": ""\u676d\u5dde\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 4171.9, ""city_matched"": true}, {""mall_id"": ""MALL_00396"", ""mall_name"": ""\u676d\u5dde\u8427\u5c71\u4e07\u8c61\u6c47"", ""mall_city"": ""\u676d\u5dde\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 4734.4, ""city_matched"": true}, {""mall_id"": ""MALL_00296"", ""mall_name"": ""\u676d\u5dde\u4e9a\u5965\u4e07\u8c61\u5929\u5730"", ""mall_city"": ""\u676d\u5dde\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 6283.5, ""city_matched"": true}, {""mall_id"": ""MALL_00386"", ""mall_name"": ""\u676d\u5dde\u4e07\u8c61\u57ce\u5546\u573a"", ""mall_city"": ""\u676d\u5dde\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 8579.2, ""city_matched"": true}, {""mall_id"": ""MALL_00183"", ""mall_name"": ""Paradise Walk(\u9f99\u6e56\u676d\u5dde\u6ee8\u6c5f\u5929\u8857\u5e97)"", ""mall_city"": ""\u676d\u5dde\u5e02"", ""mall_province"": ""\u6d59\u6c5f\u7701"", ""distance_m"": 9094.0, ""city_matched"": true}]"
77c1ccab-38da-49d7-83f8-a18241800af4,Tesla,tesla,上海SK大厦城市展厅,浦东新区上钢新村街道友诚路149号SK大厦1层L102单元,上海市,上海市,徐汇区,31.1764486,121.4808316,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00441"", ""mall_name"": ""\u4e16\u535a\u6e90"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 1357.5, ""city_matched"": true}, {""mall_id"": ""MALL_00592"", ""mall_name"": ""\u4e0a\u6d77\u65b0\u5929\u5730\u65b0\u91cc"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 2627.8, ""city_matched"": true}, {""mall_id"": ""MALL_00648"", ""mall_name"": ""\u4e0a\u6d77\u767e\u8111\u6c47"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 3653.4, ""city_matched"": true}, {""mall_id"": ""MALL_00090"", ""mall_name"": ""\u7f8e\u7f57\u57ceB\u533a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 4372.2, ""city_matched"": true}, {""mall_id"": ""MALL_00373"", ""mall_name"": ""\u4e0a\u6d77\u6e2f\u6c47\u6052\u9686\u5e7f\u573a"", ""mall_city"": ""\u4e0a\u6d77\u5e02"", ""mall_province"": ""\u4e0a\u6d77\u5e02"", ""distance_m"": 4615.2, ""city_matched"": true}]"
808fdad0-6b29-4058-b2f0-97f686114916,Tesla,tesla,深圳李朗特斯拉中心,龙岗区南湾街道布澜路17号1栋一层及3栋一层,广东省,深圳市,罗湖区,22.637355,114.138526,mall_store_no_match,,,"[{""mall_id"": ""MALL_00164"", ""mall_name"": ""\u6df1\u5733\u9f99\u5c97\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 4127.3, ""city_matched"": true}, {""mall_id"": ""MALL_00025"", ""mall_name"": ""\u6df1\u5733\u5e03\u5409\u4e07\u8c61\u6c47"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 5004.9, ""city_matched"": true}, {""mall_id"": ""MALL_00315"", ""mall_name"": ""\u6df1\u5733\u5929\u6cb3\u57ce"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 6665.8, ""city_matched"": true}, {""mall_id"": ""MALL_00327"", ""mall_name"": ""\u6df1\u5733\u4e07\u8c61\u98df\u5bb6"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 8887.3, ""city_matched"": true}, {""mall_id"": ""MALL_00625"", ""mall_name"": ""\u6df1\u5733\u5927\u8fd0\u5929\u5730"", ""mall_city"": ""\u6df1\u5733\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 10492.0, ""city_matched"": true}]"
