uuid,brand,name,address,city,lat,lng,store_location_type,is_mall_store,match_method,token,candidate_mall_id,candidate_mall_name,distance_m,similarity,confidence,reason,candidates
91b78347-0c45-4042-b28f-05bcbc7e66f1,Xiaomi,小米之家重庆万州区福斯德移动迈航专卖店,重庆市万州区太白路福斯德广场3栋1层11-14号,重庆市,30.813671,108.386533,mall_store,True,auto_medium,重庆市万州区太白路福斯德广场,MALL_26F5B3B6,万达广场,350.1,66.66666666666667,mid,token=重庆市万州区太白路福斯德广场,"[{""mall_id"": ""MALL_26F5B3B6"", ""mall_name"": ""万达广场"", ""distance_m"": 350.1, ""mall_city"": ""重庆城区"", ""mall_addr"": ""北滨大道二段998号""}, {""mall_id"": ""MALL_FE0DD5A9"", ""mall_name"": ""三峡万高国际"", ""distance_m"": 840.9, ""mall_city"": ""重庆城区"", ""mall_addr"": ""太白路119号东方公主背后""}, {""mall_id"": ""MALL_2B41D820"", ""mall_name"": ""万州商都"", ""distance_m"": 974.4, ""mall_city"": ""重庆城区"", ""mall_addr"": ""太白路2-26号""}, {""mall_id"": ""MALL_4C6F209D"", ""mall_name"": ""摩登·星乐荟"", ""distance_m"": 1064.8, ""mall_city"": ""重庆城区"", ""mall_addr"": ""太白路94号""}, {""mall_id"": ""MALL_379282AF"", ""mall_name"": ""万州商贸城"", ""distance_m"": 1119.3, ""mall_city"": ""重庆城区"", ""mall_addr"": ""太白路128号""}]"
bf654a29-6eb0-4f1e-8913-549367535135,Xiaomi,小米之家重庆江北区赛博专卖店,重庆市江北区观音桥步行街赛博数码广场1楼1003铺位,重庆市,29.578942,106.537787,mall_store_uncertain,True,auto_low,重庆市江北区观音桥步行街赛博数码广场,MALL_1903C46F,星天广场,471.3,66.66666666666667,mid,token=重庆市江北区观音桥步行街赛博数码广场,"[{""mall_id"": ""MALL_75E160FB"", ""mall_name"": ""龙湖重庆北城天街"", ""distance_m"": 410.2, ""mall_city"": ""重庆城区"", ""mall_addr"": ""北城天街10号北城天街购物广场""}, {""mall_id"": ""MALL_1903C46F"", ""mall_name"": ""星天广场"", ""distance_m"": 471.3, ""mall_city"": ""重庆城区"", ""mall_addr"": ""观音桥东环路59号附2号(观音桥地铁站4号口步行370米)""}, {""mall_id"": ""MALL_CB5255AD"", ""mall_name"": ""大融城"", ""distance_m"": 589.5, ""mall_city"": ""重庆城区"", ""mall_addr"": ""观音桥步行街8号""}, {""mall_id"": ""MALL_905739D4"", ""mall_name"": ""茂业天地"", ""distance_m"": 658.5, ""mall_city"": ""重庆城区"", ""mall_addr"": ""两江新区建新北路16号(观音桥地铁站5号口步行440米)""}, {""mall_id"": ""MALL_FF5A443B"", ""mall_name"": ""新世界百货"", ""distance_m"": 712.3, ""mall_city"": ""重庆城区"", ""mall_addr"": ""观音桥步行街6号""}]"
9b012a44-445d-4f77-ac21-ff054ed4fe5b,Xiaomi,小米之家四川自贡荣县天宇财富广场专卖店,四川自贡市荣县青阳街道四川省自贡市荣县望景路,自贡市,29.455185,104.415744,mall_store_uncertain,True,auto_low,小米之家四川自贡荣县天宇财富广场,MALL_7DC77025,星河广场,462.1,66.66666666666667,mid,token=小米之家四川自贡荣县天宇财富广场,"[{""mall_id"": ""MALL_7DC77025"", ""mall_name"": ""星河广场"", ""distance_m"": 462.1, ""mall_city"": ""自贡市"", ""mall_addr"": ""旭阳镇星河路一段186号附1号""}, {""mall_id"": ""MALL_82EF7E7A"", ""mall_name"": ""晶众鑫购物中心"", ""distance_m"": 19696.0, ""mall_city"": ""自贡市"", ""mall_addr"": ""玉皇街与富民路交叉口东北80米""}, {""mall_id"": ""MALL_6FB5B913"", ""mall_name"": ""世纪华联购物中心"", ""distance_m"": 21587.7, ""mall_city"": ""自贡市"", ""mall_addr"": ""荣复路西南侧""}, {""mall_id"": ""MALL_5AB4D1B0"", ""mall_name"": ""梅西"", ""distance_m"": 34225.6, ""mall_city"": ""自贡市"", ""mall_addr"": ""马吃水南环路山水名城(远达花园东)""}, {""mall_id"": ""MALL_5C6F5F4E"", ""mall_name"": ""万达广场"", ""distance_m"": 35201.8, ""mall_city"": ""自贡市"", ""mall_addr"": ""汇川路1699号""}]"
45eea721-a7f7-48dd-9972-f128213095e7,Xiaomi,小米之家贵州贵阳花溪区北大资源缤纷广场专卖店,北大资源缤纷广场广场1层92号商铺小米之家,贵阳市,26.522264,106.705648,mall_store_uncertain,True,auto_low,小米之家贵州贵阳花溪区北大资源缤纷广场,MALL_FFCE3DE0,海纳广场,331.2,66.66666666666667,mid,token=小米之家贵州贵阳花溪区北大资源缤纷广场,"[{""mall_id"": ""MALL_FFCE3DE0"", ""mall_name"": ""海纳广场"", ""distance_m"": 331.2, ""mall_city"": ""贵阳市"", ""mall_addr"": ""黄河路42号""}, {""mall_id"": ""MALL_C7FAA234"", ""mall_name"": ""万达广场"", ""distance_m"": 551.9, ""mall_city"": ""贵阳市"", ""mall_addr"": ""黄河路2号""}, {""mall_id"": ""MALL_770171E9"", ""mall_name"": ""vanke mALL"", ""distance_m"": 578.6, ""mall_city"": ""贵阳市"", ""mall_addr"": ""万科广场(珠江路地铁站B口步行330米)""}, {""mall_id"": ""MALL_88222880"", ""mall_name"": ""万科广场"", ""distance_m"": 602.9, ""mall_city"": ""贵阳市"", ""mall_addr"": ""长江路与珠江路交叉口东南角""}, {""mall_id"": ""MALL_B2BBBDEB"", ""mall_name"": ""航天购物中心"", ""distance_m"": 2689.3, ""mall_city"": ""贵阳市"", ""mall_addr"": ""航天工业园生活区悦秀园C栋14号附近""}]"
2a960b09-849a-4292-a325-922562b86c83,Xiaomi,小米之家陕西汉中汉台区万邦时代广场专卖店,汉中路街道办事处天汉大道999-32(喜茶隔壁小米之家),汉中市,33.081683,107.033218,mall_store,True,auto_medium,小米之家陕西汉中汉台区万邦时代广场,MALL_D6D039A8,现代国际广场,559.6,66.66666666666667,mid,token=小米之家陕西汉中汉台区万邦时代广场,"[{""mall_id"": ""MALL_3E20D3FD"", ""mall_name"": ""商业大厦(人民路)"", ""distance_m"": 273.2, ""mall_city"": ""汉中市"", ""mall_addr"": ""兴汉路7号""}, {""mall_id"": ""MALL_CE1FABD6"", ""mall_name"": ""锐捷体育广场"", ""distance_m"": 409.1, ""mall_city"": ""汉中市"", ""mall_addr"": ""劳动路8号五一大厦F1层""}, {""mall_id"": ""MALL_8F54CF3D"", ""mall_name"": ""汉中市汉台区中心广场地下商城"", ""distance_m"": 450.5, ""mall_city"": ""汉中市"", ""mall_addr"": ""人民路中心广场(虎头桥广场)""}, {""mall_id"": ""MALL_470D129A"", ""mall_name"": ""格之生活广场"", ""distance_m"": 467.5, ""mall_city"": ""汉中市"", ""mall_addr"": ""劳动东路南3号""}, {""mall_id"": ""MALL_D6D039A8"", ""mall_name"": ""现代国际广场"", ""distance_m"": 559.6, ""mall_city"": ""汉中市"", ""mall_addr"": ""北大街88号""}]"
fcc21bed-0543-4635-971b-3592658415b7,Xiaomi,小米之家新疆乌鲁木齐天山区中山路汇嘉专卖店,小米之家(汇嘉时代专卖店),乌鲁木齐市,43.800087,87.624773,mall_store_uncertain,True,auto_low,小米之家新疆乌鲁木齐天山区中山路汇,MALL_5928532F,天山百货(中山路),636.0,62.5,mid,token=小米之家新疆乌鲁木齐天山区中山路汇,"[{""mall_id"": ""MALL_DFD3F6CF"", ""mall_name"": ""辰野名品广场"", ""distance_m"": 460.2, ""mall_city"": ""乌鲁木齐市"", ""mall_addr"": ""健康路217号""}, {""mall_id"": ""MALL_5928532F"", ""mall_name"": ""天山百货(中山路)"", ""distance_m"": 636.0, ""mall_city"": ""乌鲁木齐市"", ""mall_addr"": ""和平北路16号""}, {""mall_id"": ""MALL_9269C8AB"", ""mall_name"": ""天百奥特莱斯"", ""distance_m"": 674.5, ""mall_city"": ""乌鲁木齐市"", ""mall_addr"": ""解放北路261号""}, {""mall_id"": ""MALL_7168B725"", ""mall_name"": ""汇嘉时代"", ""distance_m"": 856.0, ""mall_city"": ""乌鲁木齐市"", ""mall_addr"": ""中山路288号""}, {""mall_id"": ""MALL_F3150161"", ""mall_name"": ""南门商厦(解放南路)"", ""distance_m"": 1156.8, ""mall_city"": ""乌鲁木齐市"", ""mall_addr"": ""解放南路330号南门""}]"
a8f4e23f-1d46-4a47-a7e6-bdfd8b37d0b7,Xiaomi,小米之家新疆哈密市伊州区领先购物广场专卖店,广场南路领先购物广场二期a-01,哈密市,42.831162,93.526099,mall_store,True,auto_medium,小米之家新疆哈密市伊州区领先购物广场,MALL_FE315CC6,哈密领先购物广场,661.3,85.71428571428572,mid,token=小米之家新疆哈密市伊州区领先购物广场,"[{""mall_id"": ""MALL_FE315CC6"", ""mall_name"": ""哈密领先购物广场"", ""distance_m"": 661.3, ""mall_city"": ""哈密市"", ""mall_addr"": ""伊州区哈密市伊州区伊州区广场南路6号""}, {""mall_id"": ""MALL_52E6A2BD"", ""mall_name"": ""新世纪生活广场"", ""distance_m"": 864.8, ""mall_city"": ""哈密市"", ""mall_addr"": ""建国北路1号""}, {""mall_id"": ""MALL_515B2B9E"", ""mall_name"": ""新世纪烤鸭坊"", ""distance_m"": 864.8, ""mall_city"": ""哈密市"", ""mall_addr"": ""建国北路180号新世纪酒店4层""}, {""mall_id"": ""MALL_919FAFDB"", ""mall_name"": ""丰茂购物广场"", ""distance_m"": 906.0, ""mall_city"": ""哈密市"", ""mall_addr"": ""广场南路与中山北路交叉口西北100米""}, {""mall_id"": ""MALL_A7B888F5"", ""mall_name"": ""汇美购物广场"", ""distance_m"": 1027.8, ""mall_city"": ""哈密市"", ""mall_addr"": ""中山北路21号""}]"
8c1dceac-5429-4bcf-8873-b626e11ab77c,vivo,vivo官方授权体验店（黄山歙县鸿基商店）,安徽省黄山市歙县鸿基商贸城9栋101室,黄山市,29.865965,118.43251,mall_store_uncertain,True,auto_low,安徽省黄山市歙县鸿基商贸城,MALL_C45C4044,河西义乌商贸城,580.6,60.0,mid,token=安徽省黄山市歙县鸿基商贸城,"[{""mall_id"": ""MALL_079EB370"", ""mall_name"": ""印象徽州黄山义乌国际商贸城(暂停营业)"", ""distance_m"": 493.5, ""mall_city"": ""黄山市"", ""mall_addr"": ""印象徽州商业广场33栋""}, {""mall_id"": ""MALL_C45C4044"", ""mall_name"": ""河西义乌商贸城"", ""distance_m"": 580.6, ""mall_city"": ""黄山市"", ""mall_addr"": ""徽城镇印象徽州24幢1013-1024""}, {""mall_id"": ""MALL_CA9C8E18"", ""mall_name"": ""紫阳购物中心"", ""distance_m"": 781.2, ""mall_city"": ""黄山市"", ""mall_addr"": ""新安路27号紫阳广场""}, {""mall_id"": ""MALL_EA43B484"", ""mall_name"": ""银辉百货"", ""distance_m"": 1920.0, ""mall_city"": ""黄山市"", ""mall_addr"": ""百花路附近""}, {""mall_id"": ""MALL_9FF191A5"", ""mall_name"": ""嘉源奥莱广场(建设中)"", ""distance_m"": 2441.1, ""mall_city"": ""黄山市"", ""mall_addr"": ""行知大道与新安路交叉口北20米""}]"
400291c4-de25-435b-8f1c-3f96e9359323,vivo,vivo官方授权体验店（宿州埇桥苏宁广场店）,安徽省宿州市埇桥区汴河中路苏宁广场一楼vivo体验店,宿州市,33.629724,116.984378,mall_store_uncertain,True,auto_low,vivo官方授权体验店（宿州埇桥苏宁广场,MALL_28D3DB49,国购广场,539.8,66.66666666666667,mid,token=vivo官方授权体验店（宿州埇桥苏宁广场,"[{""mall_id"": ""MALL_F36EA23B"", ""mall_name"": ""华夏商场"", ""distance_m"": 343.2, ""mall_city"": ""宿州市"", ""mall_addr"": ""汴河中路376号""}, {""mall_id"": ""MALL_28D3DB49"", ""mall_name"": ""国购广场"", ""distance_m"": 539.8, ""mall_city"": ""宿州市"", ""mall_addr"": ""汴河东路与东昌路交汇处东北角""}, {""mall_id"": ""MALL_31518105"", ""mall_name"": ""安厦时代广场"", ""distance_m"": 559.4, ""mall_city"": ""宿州市"", ""mall_addr"": ""汴河中路181号""}, {""mall_id"": ""MALL_E7DF80A0"", ""mall_name"": ""东仙桥市场"", ""distance_m"": 778.9, ""mall_city"": ""宿州市"", ""mall_addr"": ""中山街与环城东路交叉口西20米""}, {""mall_id"": ""MALL_B721213B"", ""mall_name"": ""国贸"", ""distance_m"": 902.0, ""mall_city"": ""宿州市"", ""mall_addr"": ""淮海中路63号""}]"
c1b2456b-ba39-409c-ad29-dba727e71d12,vivo,vivo专卖店（嘉峪关联通广场店）,甘肃省嘉峪关市新华南路24附7号,嘉峪关市,39.780221,98.280865,mall_store_uncertain,True,auto_low,vivo专卖店（嘉峪关联通广场,MALL_8C7ADB3F,嘉德广场,415.0,66.66666666666667,mid,token=vivo专卖店（嘉峪关联通广场,"[{""mall_id"": ""MALL_8C7ADB3F"", ""mall_name"": ""嘉德广场"", ""distance_m"": 415.0, ""mall_city"": ""嘉峪关市"", ""mall_addr"": ""新华南路111号""}, {""mall_id"": ""MALL_E47FE186"", ""mall_name"": ""易都摩尔"", ""distance_m"": 931.8, ""mall_city"": ""嘉峪关市"", ""mall_addr"": ""迎宾东路与五一南路交叉处附近""}, {""mall_id"": ""MALL_6C419551"", ""mall_name"": ""雄关商厦"", ""distance_m"": 1302.6, ""mall_city"": ""嘉峪关市"", ""mall_addr"": ""兰新东路1号""}, {""mall_id"": ""MALL_F89F90EB"", ""mall_name"": ""陇达商厦"", ""distance_m"": 1818.0, ""mall_city"": ""嘉峪关市"", ""mall_addr"": ""新华中路11号""}, {""mall_id"": ""MALL_5EF96390"", ""mall_name"": ""万汇圆商厦"", ""distance_m"": 1938.2, ""mall_city"": ""嘉峪关市"", ""mall_addr"": ""新华中路1418号附近""}]"
ec44f666-fc46-49db-b36f-d44b183214d4,vivo,vivo官方授权体验店（玉门益旺国际店）,甘肃省酒泉市玉门市新市区玉关路1号益旺国际购物广场一楼vivo专卖店(1-A-12号),酒泉市,40.285385,97.032802,mall_store_uncertain,True,auto_low,甘肃省酒泉市玉门市新市区玉关路1号益旺国际购物广场,MALL_270CECBF,新玉门购物广场,682.1,72.72727272727273,mid,token=甘肃省酒泉市玉门市新市区玉关路1号益旺国际购物广场,"[{""mall_id"": ""MALL_DFF59185"", ""mall_name"": ""玉门市温州商贸城"", ""distance_m"": 391.0, ""mall_city"": ""酒泉市"", ""mall_addr"": ""向阳路13号""}, {""mall_id"": ""MALL_DED4E7ED"", ""mall_name"": ""大周百货"", ""distance_m"": 489.6, ""mall_city"": ""酒泉市"", ""mall_addr"": ""向阳路157号""}, {""mall_id"": ""MALL_270CECBF"", ""mall_name"": ""新玉门购物广场"", ""distance_m"": 682.1, ""mall_city"": ""酒泉市"", ""mall_addr"": ""向阳路188号""}, {""mall_id"": ""MALL_4DAAC706"", ""mall_name"": ""玉门时代购物广场"", ""distance_m"": 1468.9, ""mall_city"": ""酒泉市"", ""mall_addr"": ""昌盛路与赤金路交汇处""}, {""mall_id"": ""MALL_8439B0CB"", ""mall_name"": ""佳利商贸城"", ""distance_m"": 69166.8, ""mall_city"": ""酒泉市"", ""mall_addr"": ""老市区管理委员会北坪村自由路""}]"
0ad0f8a3-8bdb-47c0-b120-557915c587fc,vivo,vivo官方授权体验店（龙华壹方天地购物中心店）,广东省深圳市龙华区人民路壹方天地A区B1层051A铺vivo销服一体店,深圳市,22.649381,114.027241,mall_store_uncertain,True,auto_low,vivo官方授权体验店（龙华壹方天地,MALL_45A4FAFE,壹方天地B区,378.1,80.0,mid,token=vivo官方授权体验店（龙华壹方天地,"[{""mall_id"": ""MALL_45A4FAFE"", ""mall_name"": ""壹方天地B区"", ""distance_m"": 378.1, ""mall_city"": ""深圳市"", ""mall_addr"": ""人民路4022号""}, {""mall_id"": ""MALL_D06B66F4"", ""mall_name"": ""壹方天地C区"", ""distance_m"": 655.7, ""mall_city"": ""深圳市"", ""mall_addr"": ""人民路4022号""}, {""mall_id"": ""MALL_26DDB104"", ""mall_name"": ""壹方天地D区"", ""distance_m"": 877.6, ""mall_city"": ""深圳市"", ""mall_addr"": ""工业路与龙华大道交汇处""}, {""mall_id"": ""MALL_2B1FF28C"", ""mall_name"": ""佐阾香颂购物中心"", ""distance_m"": 2284.1, ""mall_city"": ""深圳市"", ""mall_addr"": ""民治大道795号""}, {""mall_id"": ""MALL_F85C12E5"", ""mall_name"": ""天虹购物中心"", ""distance_m"": 2563.2, ""mall_city"": ""深圳市"", ""mall_addr"": ""民治街道大岭社区龙华人民路2020号""}]"
36a502c5-46a8-44e1-a722-88edbbfe6772,vivo,vivo官方授权体验店（盐田壹海城店）,广东省深圳市盐田区壹海城·ONEMALL一楼vivo体验店（星巴克门口）,深圳市,22.552631,114.238824,mall_store_uncertain,True,auto_low,vivo官方授权体验店（盐田壹海城,MALL_B92A0190,碧海城,408.6,80.0,mid,token=vivo官方授权体验店（盐田壹海城,"[{""mall_id"": ""MALL_37007321"", ""mall_name"": ""壹海道"", ""distance_m"": 326.2, ""mall_city"": ""深圳市"", ""mall_addr"": ""深盐路壹海城(海山地铁站B口旁)""}, {""mall_id"": ""MALL_E87D4EAD"", ""mall_name"": ""宝银旺"", ""distance_m"": 402.5, ""mall_city"": ""深圳市"", ""mall_addr"": ""海涛路140号碧海蓝天明苑裙楼""}, {""mall_id"": ""MALL_B92A0190"", ""mall_name"": ""碧海城"", ""distance_m"": 408.6, ""mall_city"": ""深圳市"", ""mall_addr"": ""深盐路与沙盐路交叉口东南80米""}, {""mall_id"": ""MALL_F5072938"", ""mall_name"": ""和亨城市广场Aa栋"", ""distance_m"": 669.7, ""mall_city"": ""深圳市"", ""mall_addr"": ""深盐路以北和亨城市广场(海山地铁站C口步行420米)""}, {""mall_id"": ""MALL_A6060122"", ""mall_name"": ""精茂进口商品展示交易中心"", ""distance_m"": 786.7, ""mall_city"": ""深圳市"", ""mall_addr"": ""海景二路1018号""}]"
93d01229-d3a6-4d03-be8a-4df2a27b7de3,vivo,vivo官方授权体验店（崇阳老码头体验店）,天城镇民主路1-3号,咸宁市,29.53678,114.050491,mall_store_uncertain,True,auto_low,天城,MALL_39BEA8B3,崇阳紫金商贸城,454.9,66.66666666666667,mid,token=天城,"[{""mall_id"": ""MALL_0FC68115"", ""mall_name"": ""崇阳商厦"", ""distance_m"": 304.3, ""mall_city"": ""咸宁市"", ""mall_addr"": ""天城镇民主路50号""}, {""mall_id"": ""MALL_39BEA8B3"", ""mall_name"": ""崇阳紫金商贸城"", ""distance_m"": 454.9, ""mall_city"": ""咸宁市"", ""mall_addr"": ""新建路2号""}, {""mall_id"": ""MALL_9DDF8BB0"", ""mall_name"": ""世奥商城"", ""distance_m"": 491.9, ""mall_city"": ""咸宁市"", ""mall_addr"": ""民主路与新建东路交叉口南60米""}, {""mall_id"": ""MALL_951F5CA0"", ""mall_name"": ""崇阳县大世界"", ""distance_m"": 598.8, ""mall_city"": ""咸宁市"", ""mall_addr"": ""崇阳大世界负一楼""}, {""mall_id"": ""MALL_8F43BC39"", ""mall_name"": ""崇阳国际商贸城C区"", ""distance_m"": 1360.9, ""mall_city"": ""咸宁市"", ""mall_addr"": ""电力大道与天城大道交叉口西180米""}]"
210a1910-4759-4a94-86f7-b67353560c98,vivo,vivo官方授权体验店（孝感孝南吾悦体验店）,湖北省孝感市孝南区孝感开发区槐荫街道孝感吾悦广场,孝感市,30.918862,113.965034,mall_store_uncertain,True,auto_low,湖北省孝感市孝南区孝感开发区槐荫街道孝感吾悦广场,MALL_B02D1795,孝感崇文广场,443.2,66.66666666666667,mid,token=湖北省孝感市孝南区孝感开发区槐荫街道孝感吾悦广场,"[{""mall_id"": ""MALL_B02D1795"", ""mall_name"": ""孝感崇文广场"", ""distance_m"": 443.2, ""mall_city"": ""孝感市"", ""mall_addr"": ""复兴大道黄香路交叉口""}, {""mall_id"": ""MALL_13784F1B"", ""mall_name"": ""宇济生活超市"", ""distance_m"": 929.4, ""mall_city"": ""孝感市"", ""mall_addr"": ""董永路宇济滨湖天地梅苑商场1层0101室""}, {""mall_id"": ""MALL_62372DD1"", ""mall_name"": ""御景水岸玖越广场"", ""distance_m"": 1845.8, ""mall_city"": ""孝感市"", ""mall_addr"": ""槐荫大道辅路与董永路交叉口北60米""}, {""mall_id"": ""MALL_2508369F"", ""mall_name"": ""乾坤购物"", ""distance_m"": 2064.2, ""mall_city"": ""孝感市"", ""mall_addr"": ""乾坤大道8号""}, {""mall_id"": ""MALL_DD7D06E1"", ""mall_name"": ""万达广场"", ""distance_m"": 2164.6, ""mall_city"": ""孝感市"", ""mall_addr"": ""孝武大道特1号""}]"
f14a9e8f-0aa4-48e2-9da8-2d5cfeefa373,vivo,vivo专卖店（怀化会同店）,湖南省怀化市会同县林城镇将军中路金惠花园,怀化市,26.875039,109.725468,mall_store,True,auto_medium,湖南省怀化市会同县林城,MALL_04BFBC0D,会同县商贸城,337.5,72.72727272727273,mid,token=湖南省怀化市会同县林城,"[{""mall_id"": ""MALL_04BFBC0D"", ""mall_name"": ""会同县商贸城"", ""distance_m"": 337.5, ""mall_city"": ""怀化市"", ""mall_addr"": ""湖南省怀化市会同县林城镇会同县商贸城中国农业银行(会同营业部)""}, {""mall_id"": ""MALL_95941C7D"", ""mall_name"": ""天天配送批发行"", ""distance_m"": 377.2, ""mall_city"": ""怀化市"", ""mall_addr"": ""城东大市场(近209国道)""}, {""mall_id"": ""MALL_72661677"", ""mall_name"": ""鸿发商都"", ""distance_m"": 395.8, ""mall_city"": ""怀化市"", ""mall_addr"": ""将军北路168号""}, {""mall_id"": ""MALL_1F9FDD4B"", ""mall_name"": ""帐子塘商贸城"", ""distance_m"": 853.3, ""mall_city"": ""怀化市"", ""mall_addr"": ""将军南路与改河街交叉口北80米""}, {""mall_id"": ""MALL_F152E8C8"", ""mall_name"": ""名品广场"", ""distance_m"": 892.9, ""mall_city"": ""怀化市"", ""mall_addr"": ""林城大道与李园路交叉口西南40米""}]"
d70fa3c7-6b77-4982-b2d6-2f234f19f49b,vivo,vivo官方授权体验店（南京浦口弘阳广场店）,江苏省南京市浦口区大桥北路48号弘阳广场B馆一楼vivo体验店,南京市,32.136478,118.725854,mall_store_uncertain,True,auto_low,vivo官方授权体验店（南京浦口弘阳广场,MALL_72C19E4E,南京弘阳广场C馆,371.2,75.0,mid,token=vivo官方授权体验店（南京浦口弘阳广场,"[{""mall_id"": ""MALL_DF48735B"", ""mall_name"": ""大洋百货"", ""distance_m"": 326.0, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路48号华东茂C1栋""}, {""mall_id"": ""MALL_72C19E4E"", ""mall_name"": ""南京弘阳广场C馆"", ""distance_m"": 371.2, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路48号(毛纺厂路地铁站2B口步行300米)""}, {""mall_id"": ""MALL_1B26A3B0"", ""mall_name"": ""印象汇"", ""distance_m"": 554.7, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路58号""}, {""mall_id"": ""MALL_3E685810"", ""mall_name"": ""太平商场"", ""distance_m"": 562.9, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路24号金盛国际家居F1-F4层""}, {""mall_id"": ""MALL_D9F219A0"", ""mall_name"": ""诚宇城生活广场"", ""distance_m"": 1248.3, ""mall_city"": ""南京市"", ""mall_addr"": ""江北新区百润路1号天润城五街区诚宇城生活广场""}]"
b97b6ec7-fe91-4e66-a7e0-d214f684dcc8,vivo,vivo官方授权体验店（南昌红谷滩万象新天地店）,江西省南昌市红谷滩区金融大街969号万象天地L381号铺位,南昌市,28.688343,115.852693,mall_store_uncertain,True,auto_low,vivo官方授权体验店（南昌红谷滩万象新天地,MALL_6E0DECF5,地铁·更新天地,422.4,60.0,mid,token=vivo官方授权体验店（南昌红谷滩万象新天地,"[{""mall_id"": ""MALL_98D8BF79"", ""mall_name"": ""绿地缤纷城右里"", ""distance_m"": 413.8, ""mall_city"": ""南昌市"", ""mall_addr"": ""红谷中大道998号""}, {""mall_id"": ""MALL_6E0DECF5"", ""mall_name"": ""地铁·更新天地"", ""distance_m"": 422.4, ""mall_city"": ""南昌市"", ""mall_addr"": ""世贸路与丰和中大道交叉口西北40米""}, {""mall_id"": ""MALL_2202B5A0"", ""mall_name"": ""绿地缤纷城"", ""distance_m"": 448.2, ""mall_city"": ""南昌市"", ""mall_addr"": ""红谷中大道998号""}, {""mall_id"": ""MALL_C3F0327E"", ""mall_name"": ""绿地缤纷城-左邻"", ""distance_m"": 499.6, ""mall_city"": ""南昌市"", ""mall_addr"": ""红谷中大道998号绿地缤纷城""}, {""mall_id"": ""MALL_C1A9720D"", ""mall_name"": ""和昌熙梦里"", ""distance_m"": 513.2, ""mall_city"": ""南昌市"", ""mall_addr"": ""凤凰中大道与会展路交叉口西南120米""}]"
33fec17d-dc3a-46e8-bd6b-68c09d03de6f,vivo,vivo官方授权体验店（丰城解放南路四店）,解放南路29号,宜春市,28.193347,115.787762,mall_store_uncertain,True,auto_low,vivo官方授权体验店（丰城,MALL_8834DB87,恒丰商城,613.8,66.66666666666667,mid,token=vivo官方授权体验店（丰城,"[{""mall_id"": ""MALL_29413D3D"", ""mall_name"": ""恒丰地下商城"", ""distance_m"": 433.4, ""mall_city"": ""宜春市"", ""mall_addr"": ""建设路133号恒丰时代广场F1层""}, {""mall_id"": ""MALL_44527877"", ""mall_name"": ""恒丰时代广场"", ""distance_m"": 464.6, ""mall_city"": ""宜春市"", ""mall_addr"": ""建设路133号""}, {""mall_id"": ""MALL_8834DB87"", ""mall_name"": ""恒丰商城"", ""distance_m"": 613.8, ""mall_city"": ""宜春市"", ""mall_addr"": ""沿江路倒档口""}, {""mall_id"": ""MALL_E4820022"", ""mall_name"": ""丰城市商贸广场"", ""distance_m"": 1754.3, ""mall_city"": ""宜春市"", ""mall_addr"": ""剑邑中大道与沿江路交叉口东南220米""}, {""mall_id"": ""MALL_9FC5E9E6"", ""mall_name"": ""龙润城市广场"", ""distance_m"": 2274.3, ""mall_city"": ""宜春市"", ""mall_addr"": ""龙光东大道588号""}]"
b06e21c9-4233-4467-8d83-abd2bccd3280,vivo,vivo官方授权体验店（西安首创未央里店）,陕西省西安市未央区汉城街道首创未央里vivo官方授权体验店,西安市,34.362263,108.940236,mall_store_uncertain,True,auto_low,vivo官方授权体验店（西安首创未央里,MALL_5B0C0BEE,首创禧悦里,357.2,60.0,mid,token=vivo官方授权体验店（西安首创未央里,"[{""mall_id"": ""MALL_5B0C0BEE"", ""mall_name"": ""首创禧悦里"", ""distance_m"": 357.2, ""mall_city"": ""西安市"", ""mall_addr"": ""凤城十二路与文景路交叉口东北120米""}, {""mall_id"": ""MALL_5C03E968"", ""mall_name"": ""隆成花田里街区"", ""distance_m"": 1710.2, ""mall_city"": ""西安市"", ""mall_addr"": ""西安经济技术开发区正则路南侧""}, {""mall_id"": ""MALL_61424AF9"", ""mall_name"": ""博乐里购物广场"", ""distance_m"": 2232.7, ""mall_city"": ""西安市"", ""mall_addr"": ""文景路116号(文景路地铁站D东北口步行210米)""}, {""mall_id"": ""MALL_BA2FC4B7"", ""mall_name"": ""汉神购物广场"", ""distance_m"": 2595.7, ""mall_city"": ""西安市"", ""mall_addr"": ""凤城八路168号(文景路地铁站C东南口旁)""}, {""mall_id"": ""MALL_DF1DF68F"", ""mall_name"": ""CityOn熙地港(西安)购物中心"", ""distance_m"": 2704.8, ""mall_city"": ""西安市"", ""mall_addr"": ""凤城七路8号(行政中心地铁站C5口旁)""}]"
